,Date,Location,Shape,Duration,Population,Count
24166,2005-12-13," Harrisburg, PA", formation,15 minutes,49528.0,12
26433,2005-12-14," Sebring, FL", light,Under a minute,10491.0,6
38195,2005-12-15," Charlotte, NC", light,8 seconds,731424.0,9
28882,2005-12-16," Spokane, WA", fireball,15 sec,208916.0,5
23913,2005-12-17," Hockinson, WA", triangle,1-2 Minutes,4771.0,3
23924,2005-12-18," Knox, IN", triangle,5minutes,3704.0,7
23909,2005-12-19," Lockport, IL", circle,hours,24839.0,5
24029,2005-12-20," Haysville, KS", fireball,2 min.,10826.0,5
23923,2005-12-21," Dublin, VA", unknown,5 mins.,2534.0,5
34887,2005-12-22," Osceola, IA", triangle,15 MINUTES,4929.0,6
34334,2005-12-23," Tucson, AZ", disk,20min,520116.0,9
25980,2005-12-24," Jefferson, GA", egg,1-2 minutes,9432.0,8
24422,2005-12-25," Conover, NC", triangle,3-5 seconds,8165.0,4
24221,2005-12-26," Charlotte, VT", unknown,1 min,,3
34889,2005-12-27," Murphy, NC", light,30 seconds,1627.0,9
27658,2005-12-28," Austin, TX", triangle,5 minutes,790390.0,7
24034,2005-12-29," Mounds, IL", unknown,15 min,810.0,5
24010,2005-12-30," Plano, TX", fireball,5 Seconds,259841.0,3
24037,2005-12-31," San Luis, AZ", light,20 Minutes,,3
38018,2006-01-01," San Antonio/Laredo (between), TX", triangle,1: 45 minutes,1327407.0,6
27487,2006-01-02," Fredericksburg, VA", light,2 min.,24286.0,6
24078,2006-01-03," Fountain, CO", unknown,5 min,25846.0,6
27547,2006-01-04," Scotland, PA", light,45 sec - 1 min,1395.0,12
24331,2006-01-05," Santa Ana, CA", teardrop,1/2 hour,324528.0,5
24042,2006-01-06," Houston, TX", light,2 hours,2099451.0,2
24279,2006-01-07," Miamisburg, OH", rectangle,3 MINUTES,20181.0,8
24312,2006-01-08," Panama City Beach, FL", sphere,2-3 hours,12018.0,6
24067,2006-01-09," Mesa, AZ", triangle,3 hours,439041.0,4
24710,2006-01-10," La Crosse, WI", other,5 minuets,51320.0,4
24466,2006-01-11," Gainesville, FL", oval,my house,124354.0,2
27625,2006-01-12," Littleton, CO", disk,seconds,41737.0,4
24364,2006-01-13," Sallisaw, OK", fireball,10 minutes,8880.0,7
27857,2006-01-14," Fergus Falls, MN", oval,1- 2 min,13138.0,6
37164,2006-01-15," Centralia, IL", rectangle,5 minutes,13032.0,7
24140,2006-01-16," Wallingford, CT", oval,5sec,18209.0,4
27758,2006-01-17," Orange Grove, TX", rectangle,less than a minute,1318.0,5
24942,2006-01-18," Hampstead/Plaistow, NH", triangle,5-10 min.,,5
25742,2006-01-19," Byron, IL", triangle,2 minutes,3753.0,8
24134,2006-01-20," Abilene, TX", light,Few Seconds,117063.0,1
27688,2006-01-21," Pe Ell, WA", unknown,25 minutes,632.0,7
24142,2006-01-22," Battle Creek, MI", sphere,2 min.,52347.0,3
24147,2006-01-23," Midland, TX", light,3 to 5 minutes,111147.0,1
33686,2006-01-24," Bunker, MO", triangle,30 SECONDS,407.0,7
27862,2006-01-25," West Tawakoni, TX", unknown,10 min,1576.0,8
24205,2006-01-26," Denver, PA", circle,20min,3861.0,4
24479,2006-01-27," Stafford, CT", disk,3 minutes,,5
36952,2006-01-28," Wickliffe, KY", oval,15 seconds,688.0,4
24293,2006-01-29," Iron Gate, VA", circle,1 minute,388.0,7
24212,2006-01-30," Phoenix, AZ", light,5 minutes,1445632.0,3
24216,2006-01-31," Portland, OR", flash,couple seconds,583776.0,3
24861,2006-02-01," Lake Elsinore, CA", light,5 Minutes,51821.0,2
24746,2006-02-02," Bloomington, IN", changing,ufo,80405.0,5
24256,2006-02-03," Philadelphia, PA", other,5 minutes,1526006.0,4
24250,2006-02-04," Eureka, NV", chevron,10 seconds,610.0,4
24679,2006-02-05," Ypsilanti, MI", other,10 minutes,19435.0,6
25901,2006-02-06," Fairbanks, AK", sphere,10 seconds,31535.0,8
24339,2006-02-07," Meadville, MS", cylinder,1 minute,449.0,3
25283,2006-02-08," Granite Falls, WA", disk,15-20 minutes,3364.0,10
32778,2006-02-09," Wellston, MI", unknown,30 seconds or so,311.0,10
24491,2006-02-10," North Hudson, NY", formation,less than 30 secs,,6
24666,2006-02-11," Heber/Overgaard, AZ", circle,30 seconds,,6
24291,2006-02-12," Placerville (east of), CA", light,ongoing,10389.0,2
24754,2006-02-13," Montgomery, AL", unknown,30min-1hour,205764.0,11
25637,2006-02-14," McPherson, KS", other,20-25 min.,13155.0,8
38204,2006-02-15," San Bernardino, CA", light,10 Minutes,209924.0,15
25280,2006-02-16," Mammoth Lakes (near ), CA", formation,1.5 min.,8234.0,5
24499,2006-02-17," Moorestown, NJ", unknown,20 seconds,,7
24358,2006-02-18," Colchester, VT", light,5 sec,,4
24357,2006-02-19," Tampa, FL", unknown,1hr,335709.0,3
24515,2006-02-20," Collinsville, MS", other,1 minute,1948.0,6
24379,2006-02-21," Longmont, CO", light,10 seconds,86270.0,1
24853,2006-02-22," Brookings, OR", light,10-15 seconds,6336.0,4
24411,2006-02-23," Sahuarita, AZ", formation,15 MINUTES,25259.0,7
24404,2006-02-24," Parker, CO", sphere,4 mins.,45297.0,6
24530,2006-02-25," Saginaw, MI", flash,1 minute,51508.0,3
24496,2006-02-26," Philadelphia, PA", light,1 second,1526006.0,8
24457,2006-02-27," Oak Ridge, TN", fireball,10 seconds,29330.0,3
24601,2006-02-28," Middletown, RI", light,10 sec,,7
26067,2006-03-01," Carlsbad, NM", rectangle,7 seconds,26138.0,10
24534,2006-03-02," Laughlin, NV", other,2 minutes,7323.0,8
28504,2006-03-03," Ironton, MO", light,18 minutes,1460.0,8
24575,2006-03-04," Charlotte, NC", oval,10 min.,731424.0,8
24989,2006-03-05," Waupaca, WI", unknown,3 minutes,6069.0,5
24630,2006-03-06," Bloomfield, NJ", unknown,1min,,7
25130,2006-03-07," Desert Hot Springs, CA", chevron,2-3 sec.,25938.0,3
25918,2006-03-08," Bordentown, NJ", circle,15-20 Seconds,3924.0,7
28309,2006-03-09," Devore, CA", oval,15 minutes +,,4
40727,2006-03-10," Cridersville, OH", fireball,5-10 mins.,1852.0,12
25992,2006-03-11," Bakersfield, CA", changing,2 Min,347483.0,13
25783,2006-03-12," San Francisco (50 miles south of), CA", sphere,5 mins,805235.0,7
29977,2006-03-13," Bossier City, LA", circle,10 minutes,61315.0,12
33497,2006-03-14," Downey, ID", cigar,15 min,625.0,11
41014,2006-03-15," Massillon, OH", teardrop,10 minutes,32149.0,15
37029,2006-03-16," Los Angeles, CA", light,45 minutes,3792621.0,8
24697,2006-03-17," Columbia, MO", unknown,5min,108500.0,4
35437,2006-03-18," Junction City, OR", other,45 mins,5392.0,8
24716,2006-03-19," Kelso, WA", fireball,about 10 seconds,11925.0,8
24772,2006-03-20," Irving/Arlington border, TX", triangle,2 min.,216290.0,2
24700,2006-03-21," Sonora, CA", light,1 second,4903.0,7
24720,2006-03-22," Rankin, TX", oval,approx 30 sec,778.0,6
38056,2006-03-23," Allison, TX", triangle,20min,,9
24736,2006-03-24," Victorville, CA", light,5 min,115903.0,4
40392,2006-03-25," Charlotte, NC", oval,2 minutes,731424.0,12
24797,2006-03-26," Prestonsburg, KY", light,15 minute,3255.0,4
24761,2006-03-28," Brunswick, ME", circle,1 hour,15175.0,4
28549,2006-03-29," Richmond, VA", other,10 seconds,204214.0,6
28280,2006-03-30," Burlingame, CA", cigar,25 minutes,28806.0,7
26039,2006-03-31," Greenwood, IN", triangle,15 to 20 MIN,49791.0,8
37745,2006-04-01," Colorado City, TX", diamond,5 minutes,4146.0,11
25041,2006-04-02," Smithville, TX", oval,seconds,3817.0,8
24837,2006-04-03," Winston-Salem, NC", fireball,2 mintues,,7
24851,2006-04-04," Colorado Springs, CO", circle,1 hour,416427.0,6
28525,2006-04-05," Gainesville, FL", rectangle,5 minutes,124354.0,14
25882,2006-04-06," Kansas City, KS", triangle,5 seconds,145786.0,8
27903,2006-04-07," Jacksonville, NC", cigar,30- 45 min,70145.0,12
24888,2006-04-08," Santa Clarita, CA", circle,20 min,176320.0,7
32565,2006-04-09," Orland, CA", sphere,1 MINUTE,7291.0,9
24894,2006-04-10," Sunrise, FL", unknown,Few seconds?,84439.0,3
24923,2006-04-11," Augusta, GA", light,@30 seconds,,4
24916,2006-04-12," Golden/ Boulder (between;  2 mi. S. of Rocky Flats), CO", formation,5 mins,18867.0,4
25021,2006-04-13," Mercer, PA", light,20-30 minutes,2002.0,7
25035,2006-04-14," Shoreline (Seattle), WA", egg,5 sec,53007.0,4
36715,2006-04-15," Cedarville (4 to 5 miles east of, on U. S. 42), OH", changing,1-2 minutes,4019.0,15
25265,2006-04-16," Washington, D.C., DC", triangle,20 minutes,601723.0,6
25000,2006-04-17," Satellite Beach, FL", light,6 minutes,10109.0,7
25094,2006-04-18," Alexandria, VA", sphere,2 minutes,139966.0,6
24980,2006-04-19," Las Vegas, NV", light,about 2 hrs,583756.0,10
24973,2006-04-20," Silver Spring, MD", cigar,5 min.,71452.0,6
24990,2006-04-21," Michigan City, IN", sphere,2-3 hours,31479.0,5
25064,2006-04-22," Pismo Beach, CA", light,5-6 minutes,7655.0,11
25047,2006-04-23," Bluefield, WV", fireball,40 seconds,10447.0,8
25485,2006-04-24," San Antonio, TX", cigar,30 min,1327407.0,6
35136,2006-04-25," Morgantown, WV", fireball,20 seconds,29660.0,6
32643,2006-04-26," Alexandria, VA", egg,Recess,139966.0,3
25145,2006-04-27," Portland, OR", oval,1 minute,583776.0,4
33700,2006-04-28," Los Angeles, CA", triangle,10 minutes,3792621.0,9
26299,2006-04-29," La Center, WA", formation,2 minutes,2800.0,19
25526,2006-04-30," Sunflower, AZ", other,30 Secs.,,12
28481,2006-05-01," Waxahachie, TX", changing,30 minutes,29621.0,7
30622,2006-05-02," Tacoma, WA", triangle,7 seconds,198397.0,7
33149,2006-05-03," McIntosh, NM", triangle,45 min.,1484.0,6
25329,2006-05-04," Westminster, CA", fireball,40 seconds,89701.0,9
25111,2006-05-05," Wauchula, FL", unknown,1 hour,5001.0,2
28705,2006-05-06," Maupin, OR", light,2-3 min,418.0,15
27443,2006-05-07," Spokane, WA", disk,5min,208916.0,9
25154,2006-05-08," Bloomington, IL", unknown,1:10,76610.0,3
25675,2006-05-09," Lewiston, ID", triangle,10+minutes,31894.0,5
25477,2006-05-10," Shawnee, KS", circle,hours,62209.0,6
26105,2006-05-11," Buckhead Ridge, FL", disk,8 minutes,1450.0,7
32315,2006-05-12," Cincinnati, OH", disk,5 min.,296943.0,9
25326,2006-05-13," Alexandria, LA", light,15 mniutes,47723.0,9
25318,2006-05-14," La Mirada, CA", light,1 hour,48527.0,7
35145,2006-05-15," Saline, MI", disk,10 minutes,8810.0,10
26332,2006-05-16," Del Rio (35 miles outside of), TX", other,15 min.,35591.0,6
31765,2006-05-17," East Setauket, NY", circle,7 seconds,,11
33262,2006-05-18," Jacumba, CA", cigar,about 2 minutes,561.0,4
25876,2006-05-19," Myrtle Beach, SC", light,3 - 8 min.,27109.0,7
28164,2006-05-20," Torrance, CA", other,30 seconds,145438.0,14
25527,2006-05-21," Dover, DE", triangle,3 minutes,36047.0,5
27140,2006-05-22," Deadwood, SD", disk,instantaneous,1270.0,4
25285,2006-05-23," Tranquillity, CA", circle,3 min,799.0,9
25284,2006-05-24," Westport, CT", cigar,1 sec,26391.0,1
31641,2006-05-25," Murrells Inlet, SC", disk,2 minutes,7547.0,4
25702,2006-05-26," Scottsdale, AZ", cigar,20 min,217385.0,5
25387,2006-05-27," Comanche (southeast of), TX", unknown,10 seconds,4335.0,7
27427,2006-05-28," Philadelphia, PA", circle,3-1/2 minutes,1526006.0,6
29625,2006-05-29," Jeffersonville, IN", other,6 to 8 minutes,44953.0,6
25338,2006-05-30," Hartville, MO", sphere,5 - 10 minutes,613.0,2
25323,2006-05-31," Mukilteo, WA", changing,now,20254.0,2
32764,2006-06-01," Parkside, PA", oval,10 minutes,2328.0,13
41169,2006-06-02," Las Cruces, NM", disk,15 minutes,97618.0,7
25379,2006-06-03," St. Peters, MO", cylinder,5 minutes,52575.0,3
31455,2006-06-04," Louisville, KY", disk,7 minutes,597337.0,5
38497,2006-06-05," East Bethel, MN", teardrop,5 minutes,11626.0,14
27304,2006-06-06," Howell, MI", oval,Approx. 1 Hour,9489.0,15
25441,2006-06-07," Martinsville, IL", changing,20 minustes,1167.0,6
29154,2006-06-08," Atmore, AL", other,20 min. (??),10194.0,2
31198,2006-06-09," Aurora, IL", cross,15-19 Mins,197899.0,3
36087,2006-06-10," Jackson, TN", light,Instant,65211.0,10
25397,2006-06-11," Phoenix, AZ", other,30 minutes,1445632.0,2
31318,2006-06-12," Westminster, CO", circle,5 Minutes,106114.0,10
25564,2006-06-13," El Cajon, CA", triangle,ongoing,99478.0,5
25424,2006-06-14," Davenport, IA", oval,15,99685.0,4
37229,2006-06-15," San Antonio, TX", light,20 min.,1327407.0,10
25466,2006-06-16," Fairfield, TX", formation,4 seconds,2951.0,5
41698,2006-06-17," Vancouver, WA", disk,20 minutes,161791.0,10
31587,2006-06-18," Minneapolis, MN", sphere,1 minute,382578.0,12
29311,2006-06-19," Zephyr Cove, NV", rectangle,3 min,,7
33174,2006-06-20," Tucson, AZ", changing,3-4 min,520116.0,11
25491,2006-06-21," San Jose, CA", triangle,Lights,945942.0,4
25568,2006-06-22," Barnesville, OH", triangle,about 20 sec.,4193.0,5
25768,2006-06-23," Martinez, GA", light,about 10 mins,35795.0,8
26836,2006-06-24," Columbia, MO", cylinder,30 seconds,108500.0,4
33843,2006-06-25," Marlborough, MA", light,less then 3 seconds,38499.0,8
25539,2006-06-26," Kansas City, MO", sphere,17 minutes,459787.0,6
25816,2006-06-27," Oklahoma City, OK", light,5 seconds,579999.0,8
25796,2006-06-28," Forest Lake, MN", light,22 Minutes,18375.0,6
25560,2006-06-29," Shoreview, MN", sphere,10 Seconds,25043.0,2
42769,2006-06-30," Ukiah, CA", teardrop,aprox 1 minute,16075.0,10
32656,2006-07-01," Newark, NJ", disk,unknown,277140.0,9
25904,2006-07-02," Bremerton, WA", unknown,long enough,37729.0,3
25846,2006-07-03," Champaign, IL", unknown,20 minutes,81055.0,3
41712,2006-07-04," Orland Park, IL", triangle,unk,56767.0,23
28963,2006-07-05," Ann Arbor, MI", rectangle,30 seconds,113934.0,9
25624,2006-07-06," Beaver Dam, AZ", unknown,2 hours,1962.0,6
31383,2006-07-07," Max, ND", other,30 minutes,334.0,9
37283,2006-07-08," Concord, GA", circle,10 sec,375.0,8
28858,2006-07-09," Las Vegas, NV", disk,unknown,583756.0,5
30450,2006-07-10," Longmont, CO", circle,3 min.,86270.0,5
36162,2006-07-11," Milwaukee, WI", sphere,2 minutes,594833.0,4
26234,2006-07-12," Panama City Beach, FL", unknown,about 5 hours,12018.0,10
26069,2006-07-13," Beaufort, SC", circle,30 Seconds,12361.0,11
32683,2006-07-14," Harpers Ferry, IA", light,2 nights,328.0,13
39892,2006-07-15," Whitefish, MT", chevron,45 minutes,6357.0,21
26901,2006-07-16," Chicago, IL", circle,5-10 min,2695598.0,6
26042,2006-07-17," Newport, RI", light,7 minutes,24672.0,12
26102,2006-07-18," Big Sandy, WY", light,Over 20 minutes,,9
26587,2006-07-19," Nampa, ID", other,Short,81557.0,9
32628,2006-07-20," Yorba Linda, CA", sphere,15 Seconds,64234.0,12
29108,2006-07-21," Three Rocks, CA", triangle,5 seconds,246.0,10
25756,2006-07-22," Southport, NC", cigar,2 minutes,2833.0,6
26013,2006-07-23," Kiel, WI", light,10 seconds,3738.0,5
25795,2006-07-24," Gila Bend - 14 mile west of, AZ", circle,30 minutes,1922.0,4
36760,2006-07-25," Billings, MO", light,2 minutes,1035.0,6
26951,2006-07-26," New Iberia, LA", unknown,Unknown,30617.0,10
26425,2006-07-27," Dublin, GA", triangle,1 minute,16201.0,2
25829,2006-07-28," Nashville, TN", light,5minutes,601222.0,6
35986,2006-07-29," Yakima (on I-82), WA", fireball,30 sec,91067.0,16
38522,2006-07-30," Cedar Springs, MI", fireball,30-40 seconds,3509.0,11
32240,2006-07-31," San Antonio, TX", other,5 minutes,1327407.0,5
32599,2006-08-01," International Falls, MN", light,3 minutes,6424.0,15
31160,2006-08-02," Klamath Falls, OR", flash,3 mins,20840.0,8
38693,2006-08-03," George, WA", light,a few minutes,501.0,7
27486,2006-08-04," San Francisco, CA", egg,1-2 minutes,805235.0,12
37484,2006-08-05," Longview, TX", triangle,20 minutes,80455.0,12
26218,2006-08-06," Scottsdale, AZ", light,1 minute,217385.0,12
25959,2006-08-07," Pineville, KY", changing,hours,1732.0,4
34478,2006-08-08," Cross Roads, TX", unknown,7 to 10 minutes,,9
33567,2006-08-09," Corpus Christi, TX", triangle,30 seconds,305215.0,11
31049,2006-08-10," Florence, KY", rectangle,3-6 minutes,29951.0,7
30263,2006-08-11," Hamden, CT", rectangle,1/2 hour,,4
26595,2006-08-12," Kirkland, WA", unknown,Short,48787.0,12
26307,2006-08-13," Everett, WA", light,5 Minutes,103019.0,16
26237,2006-08-14," Frankfort, IN", disk,5-10 minutes,16422.0,7
41723,2006-08-15," Malcolm, NE", sphere,15 minutes,382.0,19
26053,2006-08-16," Yorba Linda, CA", disk,minutes,64234.0,10
30013,2006-08-17," Eastpointe, MI", disk,5 minutes,32442.0,11
28112,2006-08-18," South Elgin, IL", changing,15-20minutes,21985.0,10
35949,2006-08-19," Buckhannon, WV", circle,2 Hours,5639.0,17
37594,2006-08-20," Philadelphia (near art museum), PA", rectangle,1 1/2 minutes,1526006.0,10
27604,2006-08-21," Lake Forest, CA", oval,5 - 10 minutes,77264.0,7
34213,2006-08-22," Evart, MI", light,20 Minutes,1903.0,9
33462,2006-08-23," Fairfield, CA", cone,Evenings,105321.0,7
27643,2006-08-24," Farmington, MN", flash,1 second,21086.0,7
26140,2006-08-25," Wilmington, NC", circle,5 minutes,106476.0,5
26441,2006-08-26," Rodman, NY", light,15 seconds,153.0,10
26174,2006-08-27," Miami, FL", other,1 min,399457.0,11
26262,2006-08-28," Grass Valley, CA", diamond,"three times,2 minutes eac",12860.0,2
33081,2006-08-29," Bozeman, MT", other,See below,37280.0,8
26194,2006-08-30," Chicago, IL", oval,30 seconds,2695598.0,2
26246,2006-08-31," Mount Shasta, CA", triangle,5 seconds,3394.0,4
27075,2006-09-01," Kirkland, WA", rectangle,5 sec,48787.0,8
37068,2006-09-02," Gerlach, NV", light,15-20 sec.,206.0,15
36431,2006-09-03," Highland Park, IL", cylinder,0:30 min,29763.0,7
26387,2006-09-04," Silver Spring, MD", light,4-5minutes,71452.0,4
28978,2006-09-05," Fairborn, OH", triangle,about 30 seconds,32352.0,7
27927,2006-09-06," West Dundee, IL", fireball,3 sec,7331.0,7
26312,2006-09-07," Lake Havasu City, AZ", light,10 sec.,52527.0,7
26936,2006-09-08," Berwick, ME", oval,1 minute or more,2187.0,6
26611,2006-09-09," Sturgis, MI", light,2 hrs.,10994.0,4
34109,2006-09-10," Surf City, NC", other,one hour,1853.0,6
27228,2006-09-11," Washington, D.C., DC", diamond,12 minutes,601723.0,7
26322,2006-09-12," Waterbury, CT", light,1 hour,110366.0,2
35879,2006-09-13," Boerne, TX", disk,5 seconds,10471.0,7
28195,2006-09-14," Phoenix, AZ", light,2 minutes,1445632.0,3
41330,2006-09-15," Chattanooga, TN", oval,15-20 minutes,167674.0,8
27011,2006-09-16," Liberty, KY", changing,3 minutes,2168.0,10
27498,2006-09-17," St. Michaels, MD", cylinder,4 minutes,1029.0,7
26855,2006-09-18," Prospect, OR", sphere,20 Minutes,455.0,5
26370,2006-09-19," Bartlett, TN", sphere,7 seconds,54613.0,4
26511,2006-09-20," Dacula, GA", circle,30 SECONDS,4442.0,11
27598,2006-09-21," San Clemente, CA", changing,1.5 -2 hours,63522.0,10
32206,2006-09-22," Bay City, TX", triangle,25 MIN,17614.0,7
28774,2006-09-23," Mount Shasta, CA", light,split second,3394.0,7
26400,2006-09-24," Georgetown, TX", chevron,30 seconds,47400.0,4
27919,2006-09-25," Houston, TX", unknown,30 seconds,2099451.0,11
26702,2006-09-26," Flowery Branch, GA", disk,7:00,5679.0,5
27416,2006-09-27," Torrance, CA", oval,less than 1 minute,145438.0,8
32118,2006-09-28," Jemez Springs, NM", light,15 Seconds,250.0,9
27157,2006-09-29," Topeka, KS", triangle,About seven miniutes,127473.0,5
28271,2006-09-30," Anchorage, AK", disk,45 minutes,291826.0,9
36882,2006-10-01," Plainfield, IL", oval,5 minutes,39581.0,41
26610,2006-10-02," Denver, CO", chevron,30 secs,600158.0,9
27124,2006-10-03," Miles City, MT", oval,"10MIN, TO 15, MIN",8410.0,16
27956,2006-10-04," Sacramento, CA", light,one click,466488.0,11
26543,2006-10-05," Honolulu, HI", sphere,1 minute,,3
26654,2006-10-06," Texarkana, TX", triangle,5 min.,36411.0,10
26685,2006-10-07," Blacksburg, VA", light,5 min?,42620.0,6
26729,2006-10-08," Eugene, OR", formation,2-3 min,156185.0,9
28304,2006-10-09," Indianapolis, IN", light,1 minute,820445.0,9
39673,2006-10-10," Bray, OK", other,6 mins,1209.0,9
27496,2006-10-11," Rome, NY", oval,a min or two,33725.0,10
26617,2006-10-12," Altamonte Springs, FL", sphere,30 sec. +/-,41496.0,4
27021,2006-10-13," La Mesa, CA", light,5-10 min,57065.0,10
27517,2006-10-14," Waterbury, CT", fireball,5 seconds,110366.0,8
37075,2006-10-15," Lincoln, NE", triangle,5 minutes,258379.0,10
29314,2006-10-16," Gloucester, MA", cone,5-10 minutes,28789.0,9
26631,2006-10-17," Downers Grove, IL", chevron,2-3 minutes,47833.0,6
28071,2006-10-18," Mission Viejo, CA", other,Highschool Football game,93305.0,9
26651,2006-10-19," Hammonton, NJ", unknown,10 minutes,14791.0,5
29077,2006-10-20," Evanston, IL", cigar,30 sec.,74486.0,10
26666,2006-10-21," Hamilton, MT", diamond,4 seconds,4348.0,7
26897,2006-10-22," Lodi, CA", other,2 minutes,62134.0,6
27444,2006-10-23," Atlanta, GA", circle,~ 5 min.,420003.0,9
26701,2006-10-24," Chattanooga, TN", light,"2 events, 90 seconds tota",167674.0,6
26886,2006-10-25," Mandan, ND", circle,5 minutes,18331.0,12
30779,2006-10-26," Lancaster (southwest), PA", triangle,3-5 minutes,59322.0,8
29109,2006-10-27," San Antonio, TX", light,2 minutes,1327407.0,7
