date,distance,drinking,population,satellite,fireball,pilotballon,precipitation,visibility,smog,shape,timing
20050416,,5.3,138694,0,5711.549625,,0,10,, triangle,20 seconds
20050419,,,497,0,5711.549625,,,,, changing,45 min
20050421,1.988152479,5.9,324945,0,5711.549625,,0,10,, circle,30SEC
20050426,3.009173612,4.3,1417720,0,5711.549625,,,,45, light,7 or 8 seconds
20050602,30.7837728,8.9,4789,0,5711.549625,,0,10,, light,10 SECONDS
20050415,5.192348081,7,,0,7970.591572,,,,, fireball,1 min
20050415,,,64505,0,7970.591572,,,,, chevron,10 seconds
20050417,281.2027811,3.8,324945,0,7970.591572,,0,7,49, circle,15 minutes
20050418,,,72868,0,7970.591572,,0,9,, other,4 minutes
20050420,,,24971,0,7970.591572,,,,, circle,3 minutes
20050425,0.711031908,5.1,,0,7970.591572,,0,8,84, triangle,30 seconds
20050628,4.99167078,5.8,3907,0,7970.591572,,0,10,, light,5 minutes
20060408,3491.817279,8.7,,0,7970.591572,,0,4,, unknown,2 hours
20050416,1.972871282,5.9,,0,,,0,10,46, circle,10 minutes
20050416,4.409229899,7.7,1995773,0,,,0,10,, circle,7 seconds
20050416,368.6153166,5,53196,0,,,,,, oval,4 minutes
20050417,1.27940277,6.4,2094,0,,,0,10,, light,2 minutes
20050417,1.471903214,6.8,63366,0,,,,,, flash,1 min
20050417,2.168883659,8.1,1312,0,,,0,10,, circle,80 seconds
20050417,3.447314718,4,1621,0,,,0,10,, triangle,10 seconds
20050417,437.9506201,6.7,5613,0,,,0,10,, light,1 hour
20050417,,,27382,0,,,,,, sphere,15 minutes
20050418,0.021525339,6.2,337580,0,,,,,80, circle,16 minutes
20050418,0.235215775,7.2,,0,,,0,10,, cigar,about 10 seconds
20050418,1.216478724,7.3,28706,0,,,,,, disk,15 seconds
20050418,5.216434689,6.8,1253,0,,,0,10,, changing,SEVERAL
20050419,1.785574928,6.8,,0,,,0,10,, triangle,1 min
20050424,0.500781489,6.8,5454,0,,,0,10,, other,about two minutes
20050426,2.287818995,7.3,46226,0,,,,,, formation,&lt;60 seconds
20050510,0.852043851,3.3,16464,0,,,0,10,, other,2hrs
20050609,,,623,0,,,,,, light,10-15 sec.
20050715,24.02774931,7,,0,,,0,10,, unknown,10 minutes
20050417,0.738273884,5.7,77080,0,,,0,10,, diamond,3 minutes
20050417,0.994936394,4.8,101388,0,,,0,9,, other,4 min
20050417,3.623404019,8.2,,0,,,0,10,, oval,30 seconds
20050417,980.9941268,4.3,8650,0,,,0,10,, circle,45 minutes
20050418,0.248742209,6.8,928,0,,,0.02,9,43, circle,2 secs
20050418,0.532986024,8.1,124201,0,,,0,10,87, egg,1 second
20050418,2.645219503,6.5,4889,0,,,0,10,, light,30 seconds
20050418,3.966674803,4.8,113890,0,,,0,10,, cigar,3 minutes
20050418,,,,0,,,,,, other,10 minutes
20050419,2831.887048,7.6,11544,0,,,,,38, circle,5 minutes
20050607,2.879513362,5.9,21190,0,,,0,10,, unknown,5 Minutes
20050418,0.614595558,11,550857,0,,,0,10,40, disk,A minute or less
20050418,1.024803468,5.4,196858,0,,,0,10,51, light,10 minutes
20050420,0.332217206,7,,0,,5.128387338,0.01,8,, oval,2 minutes
20050421,,5,3788197,0,,0.115985681,,,, triangle,4 minutes
20050503,0.251619188,7.2,5839077,0,,,0,8,42, sphere,10-15 sec
20050523,0.327758596,6.7,1490861,0,,,0,10,47, rectangle,unknown
20050419,0.880937205,6.9,4028,0,6749.71679,,,,, unknown,30 minutes
20050419,1861.823507,5,,0,6749.71679,,,,, circle,7 seconds
20050419,2382.646994,7.6,14107,0,6749.71679,,0,10,31, disk,off&amp;on
20050419,,8.8,,0,6749.71679,,0,10,, disk,3.5 hrs. +
20050419,,,,0,6749.71679,,,,, cylinder,3 minutes
20050419,,,72111,0,6749.71679,,,,, light,30 seconds
20050420,0.738648295,6.1,,0,6749.71679,62.58107022,0,7,61, light,20 Minutes
20050420,9.22E+18,,,0,6749.71679,,,,, triangle,around one minute
20050421,,7.3,,0,6749.71679,,0,10,, fireball,2 seconds
20050421,,,763016,0,6749.71679,,,,, other,15 minutes
20050423,2.118909661,7.2,201218,0,6749.71679,,0,9,, changing,10 MINUTES
20050424,325.1603813,7.6,,0,6749.71679,,0,10,, fireball,15 seconds
20050420,,,,0,,,,,, other,10 minutes
20050422,0.251619188,7.2,3788197,0,,,0,10,39, light,25 sec
20050422,11.35183424,6.9,269,0,,,,,, other,2 minutes
20050619,1.61701669,6.4,,0,,,0.07,,, circle,10 min.
20050620,,,,0,,,,,, disk,5 min
20050623,,,,0,,,,,, circle,village
20050702,,,63233,0,,,0,,, triangle,1-2 min
20050421,0.059974531,8.2,116104,0,,,0,9,27, light,30 seconds
20050421,1.305566764,9.3,708423,0,,,0,15,, unknown,2 minutes
20050421,3.149656066,8.6,53753,0,,,0,10,37, unknown,2-4 minutes
20050421,,,131061,0,,,,,, light,5 min
20050425,3.086098517,9,,0,,,0,10,36, unknown,1 hour +
20050428,0.764171076,7.3,,0,,,0,10,, triangle,Hour
20051129,,,,0,,,,,, chevron,1 min
20050422,258.3555567,4,6748,0,3664.121789,,0.47,9,, light,Two minutes
20050608,,8.4,,0,3664.121789,,,,, other,5 Seconds
20050914,1.795641768,5.7,88138,0,3664.121789,,0,10,, rectangle,1 minute
20050423,2.907284577,5.2,404,0,,,0,10,, circle,few seconds
20050424,0.476617539,9.1,31003,0,,,0,10,, disk,10 - 15 seconds
20050424,0.896287364,7.4,,0,,,,,, chevron,30 seconds
20050424,2.259182982,5.4,33913,0,,,0.01,8,, light,approx 30 minutes
20050424,,,,0,,,,,, fireball,5 seconds
20050428,,,,0,,,0.05,6.4,, disk,Uknown
20050718,6.375279279,9.2,,0,,,,,, light,2 minutes
20060510,,,,0,,,,,, other,20 min
20050424,0.835829571,6.5,7842,0,,,0.11,5,, unknown,2hrs
20050424,3.788570573,7,21638,0,,,1.25,7,, fireball,seconds
20050424,4.433435759,6.6,,0,,,0.16,9,, oval,15 SECONDS
20050424,,5.6,73077,0,,93.97511703,0,10,, changing,&lt;1 sec
20050425,0.526876979,7.7,,0,,,0.3,8,44, cigar,A few moments
20050425,0.590356675,7.1,9800,0,,,0,10,, cone,3 hours
20050425,1.689626525,7.6,27384,0,,,0,10,, triangle,15 seconds
20050425,2.19208734,13,587260,0,,,0,10,,,
20050530,1.661050433,10.7,5015,0,,,0.02,10,27, circle,about 2 min
20050425,1.911173529,9.1,41426,0,,,0,9,39, diamond,10-20seconds
20050426,1.911173529,9.1,,0,,,0,9,39, disk,20 minutes
20050426,156.8721396,3.8,693,0,,,0,10,, light,about a minute and a half
20050426,,,41426,0,,,0,,, diamond,15 minutes
20050428,49.36185398,4.2,,0,,,0,10,47, flash,3-4 mins
20050512,242.9952913,11.9,205167,0,,,0.01,8,, cigar,
20050928,0.323904772,8.3,16680,0,,,0.02,7,33, light,1 minute
20060128,,,,0,,,,,, oval,about 10 min
20080122,7.362386173,8.4,,0,,,0,10,, unknown,3-6 minutes
20050426,0.753098867,5.5,,0,,,-0.00001,9,, teardrop,15 minutes
20050426,2212.71978,9.6,82617,0,,,0,10,, disk,30 minutes
20050427,1.431725076,2.7,44795,0,,66.48586085,0,10,, triangle,5-10 Seconds
20050501,1919.37327,7.2,14383,0,,,0,6,, light,5 seconds
20050516,231.3899874,7.2,36573,0,,,0,20,,,3 seconds
20050730,1.238698109,6.9,24964,0,,,0.1,10,, triangle,&lt;5 minutes
20050928,0.323904772,8.3,16680,0,,,0,8,51, other,1 minute
20061207,3.979429911,8.1,1947,0,,,0,10,, light,30 mins
20080112,3.979429911,8.1,1947,0,,,0,10,, other,30 - 45 minutes
20050427,8.92540472,8.3,,0,,,0.22,10,, unknown,5 sec
20050427,,,,0,,,,,,,5 sec
20050430,0.217449418,9.1,9340,0,,,0.02,6,, unknown,2-4 minutes
20050430,9.22E+18,,,0,,,,,, unknown,2 minutes
20050512,,,538053,0,,,0,,, fireball,3 seconds
20050428,9.921841684,11,1417720,0,,,0,10,, formation,45 seconds
20050428,,,223410,0,,,,,, flash,45 seconds
20050429,0.211329678,8.2,,0,,7.357785934,0,10,29, light,2 min
20050502,,,,0,,,,,, disk,1minute
20050509,0.800096075,8.8,,0,,,0,10,77, light,30 sec
20051015,1.113579235,4.5,16306,0,,,0,8,, changing,1 hour
20090302,,,,0,,,,,, light,1 minute
20050429,0.167559524,8,8826,0,,,,,61, circle,5 mins
20050429,0.547127009,8.4,111229,0,,,0,7,61, light,Approx. 3 mins
20050429,0.604128736,6.3,7196,0,,,,,74, oval,10 minutes
20050429,0.718283992,10.3,33011,0,,,,,61, sphere,1 minute
20050429,0.895103115,11.7,100237,0,,,0,10,54, fireball,5 minutes
20050429,0.935827495,12.6,49589,0,,,0,11,41, changing,10 MINUTES
20050429,1.954882437,7.3,55580,0,,,0,10,, unknown,2:00 minutes
20050429,2.414749872,7.7,14653,0,,,0,10,, unknown,15 minutes
20050429,2.416244769,8.4,33102,0,,,0,10,, formation,two minutes
20050429,2.482490899,8,95062,0,,,,,64, triangle,6 to 10 minutes
20050429,2.599566224,10.3,51456,0,,,0,11,, oval,went to dinner
20050429,2.613587841,4.4,49789,0,,,0.02,7,, light,2mins
20050429,3.08024958,7.3,77265,0,,,0,10,, fireball,2-3 min
20050429,3.385400733,5.9,15362,0,,,0.16,8,, light,15 seconds
20050429,3.609535169,5.2,326829,0,,8.629407873,0.1,5,31, light,3-5 Minutes
20050429,4.210386517,8,785605,0,,,,,, light,3-4 minutes
20050429,4.929814151,5.4,60847,0,,,0.04,7,, triangle,5 minutes
20050429,5.330430773,8.5,151535,0,,,0,10,, fireball,3 minutes
20050429,480.3140177,6.8,12187,0,,,,,, light,12 seconds
20050429,721.3263256,6.8,,0,,,0,10,, triangle,25-30 seconds
20050429,2195.770761,6.8,,0,,,0,7,, light,4 minutes
20050429,3386.343303,6.3,,0,,,0,10,, formation,30 seconds
20050429,8032.186321,10.6,37855,0,,,0,10,47, unknown,10 minutes
20050429,,,225858,0,,,0,10,, sphere,15 minutes
20050430,0.718283992,10.3,37014,0,,,,,61, disk,15 seconds
20050430,1.091494687,5.7,11009,0,,,0,10,, circle,3 minutes
20050430,1.605678125,10.3,382198,0,,,0,11,, light,10 minutes
20050430,1.605678125,10.3,,0,,,0,11,, triangle,1-2 minutes
20050430,2.374758045,8.3,,0,,,0,15,29, changing,4 min.
20050430,2.826279347,5.5,13100,0,,,0,10,, light,2 minutes
20050430,3.921013531,8.2,150209,0,,,-0.00001,10,, flash,clear
20050501,1.091494687,5.7,,0,,,0,10,, other,1-2 minutes
20050501,1.806522075,9.7,49589,0,,,0,8,, formation,20 + minutes
20050501,5.429033673,7.3,109636,0,,,0,10,, fireball,2 Minutes
20050501,,,,0,,,0,7.9,, changing,120 seconds
20050502,0.503608823,6.7,,0,,,0,10,74, circle,5 minutes
20050502,0.739519889,9.1,110769,0,,,0,10,49, light,5 minutes
20050502,2.782468526,8.4,110769,0,,,,,, other,5 min
20050502,,4.9,,0,,,0,10,,,5 Min
20050505,0.04957424,8.3,112928,0,,,0,10,, light,90 sec
20050508,1.960839628,5.7,382198,0,,,0,10,, triangle,5 minutes
20050602,0.167559524,8,326829,0,,,,,61, light,approximately 10 minutes
20060228,,4.6,,0,,,-0.00001,10,, circle,over 15 mins.
20060627,,,,0,,,,,, triangle,few minutes
20050430,2.763033854,8.3,80680,1,,,,,, circle,1 minute
20050622,3226.655162,7.6,2950,1,,,0,6,, triangle,5 minutes
20050501,243.876395,7.4,538053,0,,,0,10,, disk,5 minutes
20050501,337.0605685,2.9,110936,0,,,0,8,, formation,10-15 min
20050501,513.2974062,8.3,538053,0,,,0,10,, oval,3-7 minutes
20050501,2123.119515,7.6,,0,,,0,7,, cylinder,2 minutes approx
20050502,0.217449418,9.1,11685,0,,,0.08,10,20, triangle,20 seconds
20050502,0.467688893,5.8,4885,0,,56.755668,,,, cigar,3 minutes
20050502,11.88979964,6.4,,0,,,,,, other,moment
20050502,,,,0,,,,,, changing,30 sec
20050516,0.217449418,9.1,19879,0,,,0.08,10,20, other,5 minutes
20050611,0.217449418,9.1,538053,0,,,0.08,10,20, light,5+ minutes
20050715,0.217449418,9.1,538053,0,,,0.08,10,20, light,
20060130,,,,0,,,,,, other,15-25 minutes
20080217,3.907542617,7.2,137291,0,,,0,10,, sphere,5min
20090630,5.052372727,3.8,,0,,,,,, other,3 min.
20090903,3.559402251,7.7,12771,0,,,0.05,7,, light,1 or 2 minutes
20050502,1.938341942,6.7,249244,0,,,0,10,38, sphere,20 seconds
20050502,6.989024415,5.2,,0,,,0,10,48, flash,30 mins
20050502,,,,0,,,,,, circle,2 minutes
20050503,,,83698,0,,,0,,, light,1 minute
20050515,1.040364573,12.7,83698,0,,,,,, light,about one minute
20050515,1.938341942,6.7,,0,,,0,10,38,,1 min
20050520,3.907542617,7.2,137291,0,,,0,10,, circle,14:15: 10 MIN
20050628,,,,0,,,,,, cone,6-9 seconds
20051205,2664.612415,4.4,2731,0,,,,,, light,1-1/2 hours
20100824,1.241463985,4.1,,0,,,0,7,, triangle,15 seconds
20050503,2.522528287,10.2,538053,0,,,,,, circle,2 min&apos;s
20050504,0.202502287,7.5,22579,0,,,0,7,, unknown,2 Minutes
20050505,4.29082349,8.9,8691,0,,,,,, formation,23 seconds
20050510,0.217449418,9.1,426,0,,,0.05,10,25, oval,2 evenings
20050621,9.22E+18,,239650,0,,,,,, disk,2-4 minutes
20050623,2.629576815,6.8,,0,,83.40777097,0,10,, triangle,2-3 seconds
20050629,291.2084105,5.7,1491,0,,,0,10,, unknown,
20050504,957.9349024,5.4,6109,0,,,0.16,10,, triangle,5 minutes
20050504,,,798,0,,,,,, light,apx. 4-5 min
20050505,322.1193433,4.7,,0,,,0,9,, other,around 25 mins
20050729,,6.2,1571,0,,,0,10,, flash,About 5 seconds
20050505,4.118835733,7.3,45411,1,,,1.04,8,, sphere,30 minutes
20050506,28.61381059,7.1,,1,,,,,, rectangle,5 minutes
20050507,3.294814462,5.7,55241,1,,72.58469691,0,9,, light,one minute
20050507,5.467147936,6.6,7289,1,,,4.72,10,, rectangle,1 minute
20050508,130.6096361,7.6,60451,1,,,0,10,, triangle,3.5 min
20050509,1.53072665,6.5,,1,,,0,10,, unknown,5 minutes
20050516,34.95711216,7,18995,1,,,0,10,, triangle,2 Minutes
20050520,,,,1,,,,,, disk,5mintes 5 secs
20050524,,7,,1,,,0,10,, cigar,5 seconds
20050806,0.508267522,4.5,23407,1,,,0,10,50, cylinder,10 sec
20050827,7.164686563,4.5,,1,,,0,10,, triangle,15 MIN
20060222,,,,1,,,,,, changing,5 min
20091021,,7.9,,1,,,0,9,, triangle,20-30 seconds
20050506,1.206112031,5.8,49991,0,,,0,10,, unknown,Just over 7 minutes
20050506,,,,0,,,,,, triangle,2 minutes
20050525,,,10324,0,,,0.08,,, light,5 minutes
20050609,1.21752548,8.3,,0,,25.1608024,,,, cigar,5 mins appox
20050705,,,,0,,,,,, disk,Unknown
20050507,0.909533606,6.7,32304,0,9404.088969,,0,10,, light,2 seconds
20050507,1.69501117,2.9,58583,0,9404.088969,,0,5,, fireball,20 seconds
20050507,2382.646994,7.6,763016,0,9404.088969,,-0.00001,10,30, unknown,
20050507,3618.554512,5.3,7526,0,9404.088969,,0,10,, sphere,1min
20050507,,,,0,9404.088969,,,,, circle,6 seconds
20050528,,,,0,9404.088969,,,,, light,5 minutes
20050609,,5,,0,9404.088969,,,,, disk,none
20050609,,5,,0,9404.088969,,,,, light,15 minutes
20050803,12.79976539,4.3,1882,0,9404.088969,,,,, circle,
20050928,0.323904772,8.3,16680,0,9404.088969,,0.03,7,39, disk,10 seconds
20050508,3.258722448,6.8,,0,,,,,, light,1-2 minutes
20050509,0.211329678,8.2,1417720,0,,7.357785934,0,10,46, sphere,10 seconds
20050509,0.550984234,8.3,,0,,44.32338595,0,10,, unknown,10 minutes
20050509,2.809548483,7.2,39293,0,,,0,10,, triangle,20 seconds
20050915,,,,0,,,,,, triangle,unknown
20050510,87.91390853,8.5,276275,0,,,,,34, cigar,15 minutes
20050517,1.24905611,5.8,212224,0,,,0,10,, light,
20050611,1.953055193,8.2,,0,,11.71937854,0,15,42, chevron,3 min.
20050905,,,12187,0,,,,,, unknown,a few minutes
20050916,1.957337189,6,,0,,,0.01,10,, light,1 minute
20051106,0.059974531,8.2,708423,0,,,0,7,31, cigar,A few seconds
20050510,0.701057993,8.5,1257278,0,,,0,10,43, sphere,15 minutes
20050510,5.887571878,7.2,7241,0,,,0,10,, other,10 sec.
20050510,13.57691227,10.9,428482,0,,,0,,, unknown,1second-12 min
20050511,1.613198682,10.6,,0,,,0,10,, light,5 minutes
20050512,7047.710344,10.2,,0,,,,,, triangle,4 seconds
20050529,4698.526371,4,494294,0,,,,,30, cylinder,30 sec
20050610,,,,0,,,,,, triangle,5 minutes
20051002,0.428463361,10.2,96336,0,,,0,10,, cylinder,3 minutes
20060129,1.865945663,9,,0,,16.88583092,0,10,47, other,One Minute
20060306,371.6024765,5.6,,0,,,,,, sphere,1 minute
20050510,,,72111,0,,,,,, unknown,30 min
20050511,1.004564157,5.9,,0,,,0,10,, diamond,45 sec
20050511,3.669435092,12.6,12035,0,,,,,, unknown,1 minute
20050511,4.982771455,8.1,14593,0,,,0,10,, sphere,one hour
20050511,325.1603813,7.6,,0,,,0,8,, circle,30mins
20050511,,,,0,,,,,, fireball,20 sec
20050512,128.6789431,8.7,,0,,,0,10,, oval,60 seconds
20050523,0.211329678,8.2,1417720,0,,7.357785934,0,10,64, other,5 minutes
20050524,0.41656499,5,55593,0,,,0,9,49, flash,1 Second
20050531,3.105398482,4.9,447015,0,,,,,39, unknown,20 minutes
20050611,0.842941455,12.6,537870,0,,,,,, unknown,3 seconds
20050905,,,,0,,,0,6.2,, light,30s
20050513,7.942580375,4.6,1185,0,,,,,, cross,1 minute
20050514,,8.5,36351,0,,,0,10,, disk,10:28PM-10:32PM
20050515,2.034094222,9.3,,0,,,0,10,, cigar,4-5 mins?
20050517,0.935827495,12.6,15362,0,,,0,11,41, other,30 minutues
20050517,2.174105158,7.6,12744,0,,,0,9,, formation,30 minutes
20050628,0.529069129,7.2,2620,0,,,0,10,, disk,2 minutes
20050513,1.232504677,8.3,2624,0,,,0,10,, other,20 minutes
20050513,1233.216296,11.1,7399,0,,,0,10,, other,5 seconds
20050513,1418.167537,9,91324,0,,,0,9,, fireball,7-8 seconds
20050514,1.428339382,7.1,77123,0,,,-0.00001,10,, triangle,5 minutes
20050514,1889.478523,11.1,1406,0,,,0.01,5,, rectangle,about 1 minute
20050516,8.024240099,6.8,45923,0,,,0,9,, triangle,15-20 seconds
20050514,1.540553867,7.4,132582,0,,,9.67,10,47, other,about 1min
20050514,780.1152971,6.9,,0,,,,,, triangle,All Day
20050520,1.245351328,7,308398,0,,,0.78,7,38, circle,10 min
20050522,,4.5,,0,,,0,10,, unknown,30-40 seconds
20080324,343.012801,5.7,,0,,,,,, flash,5 sec
20050515,0.614595558,11,466179,0,,,0,10,46, other,30 Seconds
20050515,0.614595558,11,,0,,,0,10,46, light,15 mins
20050515,2.560411471,6.7,34279,0,,,-0.00001,10,29, cross,1 minute
20050515,6.609675191,8.3,,0,,,0,9,, triangle,4.5 hr
20050515,11.84414315,7.2,,0,,,0,10,, cigar,1 minute
20050515,,,,0,,,,,, changing,15 minutes
20050516,0.800096075,8.8,,0,,,0,10,42, triangle,90minutes
20050516,0.800096075,8.8,64505,0,,,0,10,42, disk,1 minute
20050516,5.192348081,7,223410,0,,,,,, sphere,5 minutes
20050516,,,550857,0,,,,,, triangle,30 seconds
20050516,,,326829,0,,,0,8.4,, unknown,1 minute
20050516,,,550857,0,,,,,, light,&gt;1min
20050516,,,,0,,,,,, cone,east
20050517,0.167559524,8,223410,0,,,,,42, light,3 to 5 mins
20050517,1.387480605,6.2,18154,0,,,-0.00001,10,, light,5 minutes or so
20050519,0.731206871,8.3,,0,,,0,9,, circle,2 minutes
20050519,,,,0,,,,,, cylinder,1:00
20050521,,,32346,0,,,,,, oval,20 seconds
20050526,,8.8,,0,,,0,10,, changing,30secs
20050531,,,,0,,,,,, triangle,1.5 min
20050609,1286.097055,6.5,,0,,,,,, oval,
20050615,0.544680054,5.7,47818,0,,,0.01,8,, disk,
20050617,326.9747285,11.3,441,0,,,0,9,, unknown,half hour
20050713,1.919206655,3.6,71900,0,,,0.01,9,, diamond,2 minutes
20050815,2.204767745,5,9385,0,,,0.03,7,, teardrop,6 to 7 minutes
20050822,2.640484219,5.4,597634,0,,,0.17,10,46, circle,2 mins max
20050925,,,,0,,,,,, disk,4mins
20060312,602.9155501,7.9,,0,,,0,7,, circle,19:56
20060330,,,35534,0,,,,,, unknown,20 minutes
20060705,,,,0,,,,,, other,unknown
20070724,2.079361689,7.5,39125,0,,,0.01,8,, unknown,1min+/-
20071112,276.3938908,9.6,81292,0,,,0,10,, light,5 seconds
20080210,,,,0,,,0,6.2,, circle,5 minutes
20090529,,,,0,,,,,, cylinder,4 min.
20050519,1.427389711,6.5,537870,0,,,0,10,, triangle,8 minutes
20050531,0.41656499,5,9262,0,,,0,10,48, sphere,less than 1 min
20060409,1445.995488,9.1,8505,0,,,0.01,10,, light,7-10 minutes
20060926,1.768983008,7.3,31261,0,,,0,10,, other,10 min
20050517,0.990873967,5.1,12218,0,,,0,10,, sphere,30 seconds
20050518,1.726332411,5.4,114990,0,,,0,10,, light,20 secs
20060521,0.133009983,7.5,23453,0,,,0,10,48, disk,
20050518,0.211329678,8.2,1417720,0,,7.357785934,0,10,58, diamond,10 minutes
20050518,5.146053587,8.6,1417720,0,,,0,10,, light,30 min.
20050518,13.64857321,6,2849,0,,,0,10,, sphere,appx 1 hr 10 min.
20050518,,,,0,,,,,, unknown,2-3 mins
20050518,,5,,0,,56.98185432,,,, light,10 minutes
20050519,0.404888445,9.3,551691,0,,,0,7,32, light,1 minute
20050519,1129.651983,5,,0,,,0,10,, unknown,15 sec
20050519,,,23034,0,,,,,, sphere,8-10 seconds
20050520,0.211329678,8.2,,0,,7.357785934,0,10,58, circle,5 to 10 seconds
20050522,,,,0,,,,,, disk,5 minutes
20050519,1.167007343,6.4,7445,0,,,0,10,, formation,2 minutes
20050519,1.618765903,7.2,,0,,,0,10,, unknown,15 mins
20050519,634.5894429,5.3,1417720,0,,,0,,, changing,15 MINUTES
20050520,2.640484219,5.4,55845,0,,,0,10,47, oval,2 minutes
20050520,4919.262181,4.4,597634,0,,,,,, circle,45min-1hr
20050520,,5,201218,0,,7.357785934,0,10,47, unknown,7 seconds
20050523,,6,597634,0,,62.58107022,0,7,50, sphere,1hr15min
20050526,1226.566469,10.8,,0,,,0.08,10,, triangle,2 minutes
20050606,2.640484219,5.4,,0,,,0,10,47, egg,about 6 seconds
20070521,,,,0,,,,,, chevron,1 minute
20050520,0.54395651,8.4,13605,1,,,0.23,9,, circle,60 sec.
20050520,0.701057993,8.5,114800,1,,,0,9,36, circle,3 seconds
20050520,3.791076803,8.7,13605,1,,,0,7,, triangle,5 minutes
20050520,3.791076803,8.7,23815,1,,,0,7,, circle,7 minutes
20050520,6.261630844,7.7,,1,,,0,6,, unknown,5 Minutes
20050521,1328.196201,6.5,225448,1,,,0.01,10,, sphere,1 min 27 sec
20050522,2.318500924,7.6,25684,1,,,0,10,, other,about 90 seconds
20050524,0.934472655,7.6,10236,1,,,0,10,, light,2-4 minutes
20050524,2.008401654,10.2,1257278,1,,,0,17,27, circle,2 min
20050524,3.791076803,8.7,13605,1,,,0,7,, triangle,2 min. (est.)
20050525,2166.181567,5.3,73511,1,,,,,, other,1 second
20050606,0.205317361,11,490,1,,,,,24, formation,
20050716,0.796957019,9.4,,1,,,0,10,17, triangle,3 minutes
20050831,,,918181,1,,,,,, light,@20 minutes or so 
20070412,2.848104902,10.1,2966,1,,,0,10,, light,30 minutes
20050521,1.333282287,8.4,21955,0,,,0,7,, light,10 second
20050521,878.6338484,5.4,3566,0,,,0,10,87, circle,30 seconds
20050521,,,344472,0,,,,,, light,3 min.
20050522,2.666457439,6,,0,,,,,, fireball,5 minutes
20050522,9.921841684,11,185682,0,,,0.01,10,, circle,40 minutes
20050522,1081.342859,8.5,86923,0,,,0,4.9,, changing,45 min.
20050523,0.66237775,6.4,3186,0,,,0,12,, circle,30 seconds
20050523,348.9461138,4.4,,0,,63.81531764,0,10,, triangle,30 seconds
20050524,1.670543534,8.4,,0,,,0,7,, light,8 seconds
20050528,,,,0,,,0,,, other,
20050620,3284.028089,4.2,,0,,,,,, changing,30-40 minutes
20050802,1.441315178,5.9,22385,0,,,,,, circle,5 seconds
20061029,329.9035032,7.9,243602,0,,,0,9,, changing,20 minutes
20050522,0.257262273,8.3,331665,0,,,0,8,, light,30-45 seconds
20050522,1.110836163,5.9,,0,,,0,10,, light,still going on. its now 1
20050522,7.562163306,8.7,6955,0,,,,,, flash,40 seconds
20050522,,,18603,0,,,,,, teardrop,4 minutes
20050522,,7.6,,0,,,,,39, oval,15 Minutes
20050524,384.0952114,6.4,25481,0,,,-0.00001,10,, cylinder,more than 2 minutes
20051128,0.595247839,4.5,360403,0,,,0,10,67, sphere,60 seconds or less
20050523,3.319499519,9.3,,0,,,0,10,, light,5 hours`
20050524,0.211329678,8.2,1417720,0,,7.357785934,0,10,39, teardrop,5 seconds
20050524,3.92852193,5.3,23757,0,,,0.02,7,, unknown,5 minutes
20050527,2.374758045,8.3,38597,0,,,0,5,87, diamond,1 hour +
20050528,,8.1,,0,,,0,,, chevron,1 min
20050531,,,,0,,,0,8,, formation,not sure
20050606,8206.359163,5.7,1766,0,,,0,,, triangle,45-60 seconds
20050619,,,150209,0,,,0,9.7,, light,10 seconds
