origin,destination
Bettendorf  IA,The Dalles  OR
The Dalles  OR,Portland  OR
Portland  OR,The Dalles  OR
The Dalles  OR,Sandy Valley  NE
Sandy Valley  NE,The Dalles  OR
Tampa  FL,Vancouver  WA
Vancouver  WA,Tampa  FL
Tampa  FL,Defiance  OH
Defiance  OH,Tampa  FL
Tampa  FL,Deweyville  UT
Deweyville  UT,Tampa  FL
Tampa  FL,Big Arm  MT
Big Arm  MT,Tampa  FL
Tampa  FL,Las Vegas  NV
Las Vegas  NV,Tampa  FL
Tampa  FL,Virginia Beach  VA
Virginia Beach  VA,Tampa  FL
Tampa  FL,Vernal  UT
Vernal  UT,Tampa  FL
Tampa  FL,Antwerp  OH
Antwerp  OH,Tampa  FL
Moorpark  CA,Lewiston  ME
Lewiston  ME,Moorpark  CA
Moorpark  CA,Spokane  WA
Spokane  WA,Moorpark  CA
Moorpark  CA,Huntsville  AL
Huntsville  AL,Moorpark  CA
Moorpark  CA,Corunna  MI
Corunna  MI,Moorpark  CA
Moorpark  CA,Bowling Green  KY
Bowling Green  KY,Moorpark  CA
Moorpark  CA,Avon  NC
Avon  NC,Moorpark  CA
Silverlake  WA,Newtown Square  PA
Newtown Square  PA,Silverlake  WA
Silverlake  WA,Rupert  ID
Rupert  ID,Silverlake  WA
Humeston  IA,Alexandria  LA
Alexandria  LA,Humeston  IA
Humeston  IA,Vancouver  WA
Vancouver  WA,Humeston  IA
Humeston  IA,Marysville  WA
Marysville  WA,Humeston  IA
Humeston  IA,New Berlin  WI
New Berlin  WI,Humeston  IA
Perrine  FL,Pocatello  ID
Pocatello  ID,Perrine  FL
Perrine  FL,State College  PA
State College  PA,Perrine  FL
Perrine  FL,Denver  CO
Denver  CO,Perrine  FL
Perrine  FL,Vallejo  CA
Vallejo  CA,Perrine  FL
Marina del Rey  CA,Pewaukee  WI
Pewaukee  WI,Marina del Rey  CA
Marina del Rey  CA,Scottsdale  AZ
Scottsdale  AZ,Marina del Rey  CA
Marina del Rey  CA,Seattle  WA
Seattle  WA,Marina del Rey  CA
Marina del Rey  CA,Roseville  CA
Roseville  CA,Marina del Rey  CA
Marina del Rey  CA,Spencer  IA
Spencer  IA,Marina del Rey  CA
Marina del Rey  CA,Redding  CA
Redding  CA,Marina del Rey  CA
Marina del Rey  CA,Cleburne  TX
Cleburne  TX,Marina del Rey  CA
Marina del Rey  CA,La Veta  CO
La Veta  CO,Marina del Rey  CA
Amarillo  TX,observer enroute on MN hwy 61 north  MN
observer enroute on MN hwy 61 north  MN,Amarillo  TX
Amarillo  TX,Louisville  KY
Louisville  KY,Amarillo  TX
Amarillo  TX,Big Rapids  MI
Big Rapids  MI,Amarillo  TX
Amarillo  TX,Sherwood  AR
Sherwood  AR,Amarillo  TX
Amarillo  TX,Pageland  SC
Pageland  SC,Amarillo  TX
Amarillo  TX,Detroit  MI
Detroit  MI,Amarillo  TX
Yuba City  CA,Missoula  MT
Missoula  MT,Yuba City  CA
Yuba City  CA,Lahaina  HI
Lahaina  HI,Yuba City  CA
Yuba City  CA,Nashville  TN
Nashville  TN,Yuba City  CA
