origin,destination
Cardiff-by-the-Sea  CA,College Station  TX
College Station  TX,Issaquah  WA
Issaquah  WA,College Station  TX
College Station  TX,Brandon  FL
Brandon  FL,College Station  TX
College Station  TX,Phoenix  AZ
Phoenix  AZ,College Station  TX
College Station  TX,Middletown  DE
Middletown  DE,College Station  TX
College Station  TX,Riverside  CA
Riverside  CA,College Station  TX
College Station  TX,Aurora  CO
Aurora  CO,College Station  TX
College Station  TX,Chesterfield  MO
Chesterfield  MO,College Station  TX
Gainesville  FL,Golden Valley  MN
Golden Valley  MN,Gainesville  FL
Gainesville  FL,Olympia  WA
Olympia  WA,Gainesville  FL
Gainesville  FL,Bellingham  WA
Bellingham  WA,Gainesville  FL
Sandpoint  ID,San Francisco  CA
San Francisco  CA,Sandpoint  ID
Sandpoint  ID,Hazel  KY
Hazel  KY,Sandpoint  ID
Sandpoint  ID,Montcalm County  MI
Montcalm County  MI,Sandpoint  ID
Sandpoint  ID,Hemet  CA
Hemet  CA,Sandpoint  ID
Plover  WI,Newark  CA
Newark  CA,Plover  WI
Plover  WI,Los Angeles  CA
Los Angeles  CA,Plover  WI
Plover  WI,Hammond  NY
Hammond  NY,Plover  WI
Plover  WI,Conyers  GA
Conyers  GA,Plover  WI
Costa Mesa  CA,Miramar Beach  FL
Miramar Beach  FL,Costa Mesa  CA
Costa Mesa  CA,Fallbrook  CA
Fallbrook  CA,Costa Mesa  CA
Costa Mesa  CA,El Dorado  AR
El Dorado  AR,Costa Mesa  CA
Costa Mesa  CA,Arlington  TX
Arlington  TX,Costa Mesa  CA
Costa Mesa  CA,Littleton  CO
Littleton  CO,Costa Mesa  CA
Costa Mesa  CA,Atlanta  GA
Atlanta  GA,Costa Mesa  CA
Austin  TX,Olympia  WA
Olympia  WA,Austin  TX
Austin  TX,San Diego  CA
San Diego  CA,Austin  TX
Austin  TX,Lynnwood  WA
Lynnwood  WA,Austin  TX
Austin  TX,Quebeck  TN
Quebeck  TN,Austin  TX
Austin  TX,Mesa  AZ
Mesa  AZ,Austin  TX
Everett  WA,Des Plaines  IL
Des Plaines  IL,Everett  WA
Everett  WA,Toluca Lake  CA
Toluca Lake  CA,Everett  WA
Everett  WA,Calabasas  CA
Calabasas  CA,Everett  WA
Everett  WA,Greenville  SC
Greenville  SC,Everett  WA
Everett  WA,Wethersfield  CT
Wethersfield  CT,Everett  WA
Everett  WA,Woodland Hills  CA
Woodland Hills  CA,Everett  WA
Everett  WA,Cheboygan  MI
Cheboygan  MI,Everett  WA
Everett  WA,Los Chavez  NM
Los Chavez  NM,Everett  WA
Everett  WA,Milpitas  CA
Milpitas  CA,Everett  WA
Everett  WA,Williamsport  PA
Williamsport  PA,Everett  WA
Seattle  WA,Pottstown  PA
Pottstown  PA,Seattle  WA
Seattle  WA,Port Aransas  TX
Port Aransas  TX,Seattle  WA
Seattle  WA,Southern Pines  NC
Southern Pines  NC,Seattle  WA
Seattle  WA,Beaumont  CA
Beaumont  CA,Seattle  WA
