origin,destination
Brandon  FL,Atco  NJ
Atco  NJ,Miami  FL
Miami  FL,Atco  NJ
Atco  NJ,Gautier  MS
Gautier  MS,Atco  NJ
Atco  NJ,Redding  CA
Redding  CA,Atco  NJ
Atco  NJ,Abilene  TX
Abilene  TX,Atco  NJ
Renton  WA,Clearwater  KS
Clearwater  KS,Renton  WA
Renton  WA,Long Beach  CA
Long Beach  CA,Renton  WA
Renton  WA,Las Vegas  NV
Las Vegas  NV,Renton  WA
Renton  WA,Sutherlin and Roseburg  OR
Sutherlin and Roseburg  OR,Renton  WA
Concord  NH,Covington  LA
Covington  LA,Concord  NH
Concord  NH,Mahanoy  PA
Mahanoy  PA,Concord  NH
Bellingham  WA,Raeford  NC
Raeford  NC,Bellingham  WA
Bellingham  WA,Ellerslie  GA
Ellerslie  GA,Bellingham  WA
Bellingham  WA,Shelbyville  IL
Shelbyville  IL,Bellingham  WA
Bellingham  WA,Westwood  MA
Westwood  MA,Bellingham  WA
Bellingham  WA,San Diego  CA
San Diego  CA,Bellingham  WA
Omaha  NE,Clinton Township  MI
Clinton Township  MI,Omaha  NE
Omaha  NE,Vernon Hills  IL
Vernon Hills  IL,Omaha  NE
Omaha  NE,Frankfort  IL
Frankfort  IL,Omaha  NE
Omaha  NE,Silverton  OR
Silverton  OR,Omaha  NE
Omaha  NE,Woodland Hills  CA
Woodland Hills  CA,Omaha  NE
Dalton  GA,Venetia  PA
Venetia  PA,Dalton  GA
Dalton  GA,Sedro Woolley  WA
Sedro Woolley  WA,Dalton  GA
Dalton  GA,Pickney  MI
Pickney  MI,Dalton  GA
Dalton  GA,Randsburg  CA
Randsburg  CA,Dalton  GA
Severn  MD,Stanardsville  VA
Stanardsville  VA,Severn  MD
Severn  MD,Belton  TX
Belton  TX,Severn  MD
Severn  MD,New Hampshire??  NH
New Hampshire??  NH,Severn  MD
Severn  MD,Plum  PA
Plum  PA,Severn  MD
Severn  MD,Darlington  SC
Darlington  SC,Severn  MD
Galveston  TX,Ewa Beach  HI
Ewa Beach  HI,Galveston  TX
Galveston  TX,Lake Oswego  OR
Lake Oswego  OR,Galveston  TX
Santa Rosa  CA,Rising Star  TX
Rising Star  TX,Santa Rosa  CA
Santa Rosa  CA,Arden  AR
Arden  AR,Santa Rosa  CA
Santa Rosa  CA,Santa Barbara  CA
Santa Barbara  CA,Santa Rosa  CA
Santa Rosa  CA,Springvale  ME
Springvale  ME,Santa Rosa  CA
Santa Rosa  CA,Interstate 8  AZ
Interstate 8  AZ,Santa Rosa  CA
Temple City  CA,Wisconsin Rapids  WI
Wisconsin Rapids  WI,Temple City  CA
Temple City  CA,Twin Peaks  CA
Twin Peaks  CA,Temple City  CA
Temple City  CA,Brockton  MA
Brockton  MA,Temple City  CA
Homestead  FL,Las Vegas  NV
Las Vegas  NV,Homestead  FL
Homestead  FL,Keaau  HI
Keaau  HI,Homestead  FL
Lawrence  KS,Corpus Christi  TX
Corpus Christi  TX,Lawrence  KS
Lawrence  KS,Spicewood  TX
Spicewood  TX,Lawrence  KS
Lawrence  KS,Lawrenceville  GA
Lawrenceville  GA,Lawrence  KS
Lawrence  KS,Tampa  FL
Tampa  FL,Lawrence  KS
