origin,destination
Cocoa Beach  FL,Eagle Rock  CA
Downey  CA,Mound  MN
Mound  MN,Downey  CA
Downey  CA,Murfreesboro  TN
Murfreesboro  TN,Downey  CA
Downey  CA,Durham  NC
Durham  NC,Downey  CA
Downey  CA,Avon  NY
Avon  NY,Downey  CA
Downey  CA,Pittsburgh  PA
Pittsburgh  PA,Downey  CA
Downey  CA,Centerburg  OH
Centerburg  OH,Downey  CA
Verona  WI,Denver  CO
Denver  CO,Verona  WI
Verona  WI,Sturgeon Bay  WI
Sturgeon Bay  WI,Verona  WI
Miami  FL,Manchester  NH
Manchester  NH,Miami  FL
Miami  FL,Hayward  CA
Hayward  CA,Miami  FL
Miami  FL,Evanston  WY
Evanston  WY,Miami  FL
Kountze  TX,Woodbridge  VA
Woodbridge  VA,Kountze  TX
Kountze  TX,Burbank  CA
Burbank  CA,Kountze  TX
Kountze  TX,Tulsa  OK
Tulsa  OK,Kountze  TX
Kountze  TX,Santa Monica  CA
Santa Monica  CA,Kountze  TX
Kountze  TX,Potomac  MD
Potomac  MD,Kountze  TX
Kountze  TX,Adams  TN
Adams  TN,Kountze  TX
Kountze  TX,Clarksville  AR
Clarksville  AR,Kountze  TX
Napoleon  ND,Sebastopol  CA
Sebastopol  CA,Napoleon  ND
Napoleon  ND,Reedsburg  OH
Reedsburg  OH,Napoleon  ND
Surgoinsville  TN,Rancho Cucamonga  CA
Rancho Cucamonga  CA,Surgoinsville  TN
Surgoinsville  TN,Lexington  SC
Lexington  SC,Surgoinsville  TN
Surgoinsville  TN,Aberdeen  WA
Aberdeen  WA,Surgoinsville  TN
Surgoinsville  TN,Martinez  GA
Martinez  GA,Surgoinsville  TN
Surgoinsville  TN,Shorewood  IL
Shorewood  IL,Surgoinsville  TN
Surgoinsville  TN,Clarendon  NY
Clarendon  NY,Surgoinsville  TN
Austin  TX,Charlotte  NC
Charlotte  NC,Austin  TX
Austin  TX,Lakewood  CO
Lakewood  CO,Austin  TX
Austin  TX,Syracuse  NY
Syracuse  NY,Austin  TX
