origin,destination
Temecula  CA,Baton Rouge  LA
Waterbury  CT,Newark  CA
Newark  CA,Waterbury  CT
Waterbury  CT,Galesburg  IL
Galesburg  IL,Waterbury  CT
Waterbury  CT,Glen Dale  MD
Glen Dale  MD,Waterbury  CT
Waterbury  CT,Watseka  IL
Watseka  IL,Waterbury  CT
Toledo  OH,Annandale  VA
Annandale  VA,Toledo  OH
Toledo  OH,Downey  CA
Downey  CA,Toledo  OH
Toledo  OH,Goodlettsville  TN
Goodlettsville  TN,Toledo  OH
Wyncote  PA,Bellevue  NE
Bellevue  NE,Wyncote  PA
Wyncote  PA,Camden  NY
Camden  NY,Wyncote  PA
Guilford  CT,Bennettsville  SC
Bennettsville  SC,Guilford  CT
Guilford  CT,Astoria  OR
Astoria  OR,Guilford  CT
Bellingham  WA,Bothell  WA
Bothell  WA,Bellingham  WA
Bellingham  WA,Bradenton  FL
Bradenton  FL,Bellingham  WA
Bellingham  WA,Roswell  GA
Roswell  GA,Bellingham  WA
Columbus  OH,Portland  OR
Portland  OR,Columbus  OH
Columbus  OH,Bellflower  CA
Bellflower  CA,Columbus  OH
Columbus  OH,Ontario  CA
Ontario  CA,Columbus  OH
Columbus  OH,Las Vegas  NV
Las Vegas  NV,Columbus  OH
Columbus  OH,Vancouver  WA
Vancouver  WA,Columbus  OH
Columbus  OH,DeBary  FL
DeBary  FL,Columbus  OH
Columbus  OH,Bessemer City  NC
Bessemer City  NC,Columbus  OH
Orland Park  IL,Missouri Valley  IA
Missouri Valley  IA,Orland Park  IL
Orland Park  IL,Brownsburg  VA
Brownsburg  VA,Orland Park  IL
Orland Park  IL,Greenwich  CT
Greenwich  CT,Orland Park  IL
Port Jefferson Station  NY,Nashville  TN
Nashville  TN,Port Jefferson Station  NY
Port Jefferson Station  NY,Honolulu  HI
Honolulu  HI,Port Jefferson Station  NY
Langhorne  PA,Houston  TX
Houston  TX,Langhorne  PA
Langhorne  PA,Jena  LA
Jena  LA,Langhorne  PA
Langhorne  PA,Salem  OH
Salem  OH,Langhorne  PA
Langhorne  PA,Richardson  TX
Richardson  TX,Langhorne  PA
Langhorne  PA,Tucson  AZ
Tucson  AZ,Langhorne  PA
Bethpage  NY,Clinton  MS
Clinton  MS,Bethpage  NY
Bethpage  NY,Danville  VA
Danville  VA,Bethpage  NY
Tulsa  OK,Pasadena  TX
Pasadena  TX,Tulsa  OK
Tulsa  OK,Dallas  TX
Dallas  TX,Tulsa  OK
Tulsa  OK,Mission  SD
Mission  SD,Tulsa  OK
