origin,destination
Geneva  FL,Santa Barbara  CA
Santa Barbara  CA,Brighton  MI
Brighton  MI,Santa Barbara  CA
Santa Barbara  CA,Wasilla  AK
Wasilla  AK,Santa Barbara  CA
Santa Barbara  CA,Alexandria  LA
Alexandria  LA,Santa Barbara  CA
Santa Barbara  CA,Charlotte  NC
Charlotte  NC,Santa Barbara  CA
Maryville  TN,Newton  MA
Newton  MA,Maryville  TN
Maryville  TN,Jacksonville  FL
Jacksonville  FL,Maryville  TN
Maryville  TN,Placentia  CA
Placentia  CA,Maryville  TN
Maryville  TN,Spokane  WA
Spokane  WA,Maryville  TN
Jacksonville  FL,Hockinson  WA
Hockinson  WA,Jacksonville  FL
Jacksonville  FL,Bridgewater  NJ
Bridgewater  NJ,Jacksonville  FL
Atlanta  GA,Chicago  IL
Chicago  IL,Atlanta  GA
Atlanta  GA,Columbia  MS
Columbia  MS,Atlanta  GA
Atlanta  GA,Flint  MI
Flint  MI,Atlanta  GA
Atlanta  GA,Lockport  IL
Lockport  IL,Atlanta  GA
Atlanta  GA,Foely  AL
Foely  AL,Atlanta  GA
Golden  CO,Sedro Woolley  WA
Sedro Woolley  WA,Golden  CO
Golden  CO,Rimersburg  PA
Rimersburg  PA,Golden  CO
Golden  CO,Burbank  CA
Burbank  CA,Golden  CO
Golden  CO,Lawrence  MA
Lawrence  MA,Golden  CO
Golden  CO,Haysville  KS
Haysville  KS,Golden  CO
Export  PA,Hoover  AL
Hoover  AL,Export  PA
Export  PA,Verona  NY
Verona  NY,Export  PA
Export  PA,Georgetown  TX
Georgetown  TX,Export  PA
Export  PA,Dublin  VA
Dublin  VA,Export  PA
Paonia  CO,Mesquite  NV
Mesquite  NV,Paonia  CO
Paonia  CO,Queensbury  NY
Queensbury  NY,Paonia  CO
Paonia  CO,Agua Dulce  CA
Agua Dulce  CA,Paonia  CO
Paonia  CO,Lacon  IL
Lacon  IL,Paonia  CO
Paonia  CO,Osceloa  IA
Osceloa  IA,Paonia  CO
Paonia  CO,Osceola  IA
Osceola  IA,Paonia  CO
Morehead  KY,Pound  VA
Pound  VA,Morehead  KY
Morehead  KY,Lafayette  LA
Lafayette  LA,Morehead  KY
Morehead  KY,Abingdon  VA
Abingdon  VA,Morehead  KY
Morehead  KY,Bethel Parj  PA
Bethel Parj  PA,Morehead  KY
Morehead  KY,Hockessin  DE
Hockessin  DE,Morehead  KY
Morehead  KY,Chester  SC
Chester  SC,Morehead  KY
Morehead  KY,Charleston  SC
Charleston  SC,Morehead  KY
Morehead  KY,Lenexa  KS
Lenexa  KS,Morehead  KY
Morehead  KY,Tucson  AZ
Tucson  AZ,Morehead  KY
Simi Valley  CA,Waxhaw  NC
Waxhaw  NC,Simi Valley  CA
Simi Valley  CA,Plantation  FL
Plantation  FL,Simi Valley  CA
Simi Valley  CA,Farmerville  LA
Farmerville  LA,Simi Valley  CA
Simi Valley  CA,Alpharetta  GA
Alpharetta  GA,Simi Valley  CA
Simi Valley  CA,Philadelphia  PA
Philadelphia  PA,Simi Valley  CA
Simi Valley  CA,Monroe  WA
Monroe  WA,Simi Valley  CA
Simi Valley  CA,Jefferson  GA
Jefferson  GA,Simi Valley  CA
Pflugerville  TX,Rush  NY
Rush  NY,Pflugerville  TX
Pflugerville  TX,Anchorage  AK
Anchorage  AK,Pflugerville  TX
Pflugerville  TX,Conover  NC
Conover  NC,Pflugerville  TX
Plano  TX,Columbia  MD
Columbia  MD,Plano  TX
Plano  TX,Lee  MA
Lee  MA,Plano  TX
Plano  TX,Salem  SC
Salem  SC,Plano  TX
Plano  TX,Fairfax  VA
Fairfax  VA,Plano  TX
Plano  TX,Lombard  IL
Lombard  IL,Plano  TX
Plano  TX,Sacramento  CA
Sacramento  CA,Plano  TX
Plano  TX,Manhattan  KS
Manhattan  KS,Plano  TX
Plano  TX,Lehigh Acres  FL
Lehigh Acres  FL,Plano  TX
Plano  TX,Murphy  NC
Murphy  NC,Plano  TX
Gaithersburg  MD,Fort Collins  CO
Fort Collins  CO,Gaithersburg  MD
Gaithersburg  MD,Orlando  FL
Orlando  FL,Gaithersburg  MD
Gaithersburg  MD,Schoharie  NY
Schoharie  NY,Gaithersburg  MD
Gaithersburg  MD,hampstead  NH
hampstead  NH,Gaithersburg  MD
Gaithersburg  MD,Charleston  WV
Charleston  WV,Gaithersburg  MD
Gaithersburg  MD,Miami  OK
Miami  OK,Gaithersburg  MD
Gaithersburg  MD,Austin  TX
Austin  TX,Gaithersburg  MD
Evanston  IL,Summerville  SC
Summerville  SC,Evanston  IL
Evanston  IL,Glendale  AZ
Glendale  AZ,Evanston  IL
Evanston  IL,Escondido  CA
Escondido  CA,Evanston  IL
Evanston  IL,Lake Havasu City  AZ
Lake Havasu City  AZ,Evanston  IL
Evanston  IL,Mounds  IL
Mounds  IL,Evanston  IL
Lewisville  TX,Great Bend  KS
Great Bend  KS,Lewisville  TX
Lewisville  TX,Plano  TX
Plano  TX,Lewisville  TX
Cumberland  ME,Quincy  CA
Quincy  CA,Cumberland  ME
Cumberland  ME,San Luis  AZ
San Luis  AZ,Cumberland  ME
