origin,destination
Daly City  CA,Chicago  IL
Chicago  IL,Daly City  CA
Daly City  CA,Mill Valley  CA
Mill Valley  CA,Daly City  CA
Daly City  CA,Hillsboro  OR
Hillsboro  OR,Daly City  CA
Portland  OR,La Grande  OR
La Grande  OR,Portland  OR
Portland  OR,Tigard  OR
Tigard  OR,Portland  OR
Portland  OR,Lopez Island  WA
Lopez Island  WA,Portland  OR
Portland  OR,Johnson City  TN
Johnson City  TN,Portland  OR
Portland  OR,Joyce  WA
Joyce  WA,Portland  OR
Portland  OR,Gambrills  MD
Gambrills  MD,Portland  OR
Portland  OR,Clatskanie  OR
Clatskanie  OR,Portland  OR
Portland  OR,Millville  CA
Millville  CA,Portland  OR
Portland  OR,Florence  OR
Florence  OR,Portland  OR
Portland  OR,Hood River  OR
Hood River  OR,Portland  OR
Portland  OR,Multnomah Village  OR
Multnomah Village  OR,Portland  OR
Portland  OR,Seattle  WA
Seattle  WA,Portland  OR
Portland  OR,Ashland  OR
Ashland  OR,Portland  OR
Portland  OR,Ledbetter  KY
Ledbetter  KY,Portland  OR
Portland  OR,Basom  NY
Basom  NY,Portland  OR
Portland  OR,New Glarus  WI
New Glarus  WI,Portland  OR
Portland  OR,Kelseyville  CA
Kelseyville  CA,Portland  OR
Boulder City  NV,Richland  WA
Richland  WA,Boulder City  NV
Boulder City  NV,Cranston  RI
Cranston  RI,Boulder City  NV
Boulder City  NV,Lacey  WA
Lacey  WA,Boulder City  NV
Boulder City  NV,Walker  MN
Walker  MN,Boulder City  NV
Boulder City  NV,Kenmore  WA
Kenmore  WA,Boulder City  NV
Boulder City  NV,Metairie  LA
Metairie  LA,Boulder City  NV
Boulder City  NV,Gettysburg  PA
Gettysburg  PA,Boulder City  NV
Boulder City  NV,Holland  MI
Holland  MI,Boulder City  NV
Columbia  MS,Guntersville  AL
Guntersville  AL,Columbia  MS
Columbia  MS,Philadelphia  PA
Philadelphia  PA,Columbia  MS
Columbia  MS,Miami  FL
Miami  FL,Columbia  MS
Fort Worth  TX,Kennebec  ME
Kennebec  ME,Fort Worth  TX
Fort Worth  TX,Garden Grove  CA
Garden Grove  CA,Fort Worth  TX
Fort Worth  TX,Fresno  GA
Fresno  GA,Fort Worth  TX
Fort Worth  TX,Yucca Valley  CA
Yucca Valley  CA,Fort Worth  TX
Fort Worth  TX,Grantville  PA
Grantville  PA,Fort Worth  TX
Fort Worth  TX,Beaver Dam  WI
Beaver Dam  WI,Fort Worth  TX
Fort Worth  TX,Springfield  MO
Springfield  MO,Fort Worth  TX
Fort Worth  TX,Mayfield  NY
Mayfield  NY,Fort Worth  TX
Fort Worth  TX,Sherrodsville  OH
Sherrodsville  OH,Fort Worth  TX
Fort Worth  TX,Hanceville  AL
Hanceville  AL,Fort Worth  TX
Fort Worth  TX,Paradise  CA
Paradise  CA,Fort Worth  TX
Fort Worth  TX,Jefferson County  WI
Jefferson County  WI,Fort Worth  TX
Fort Worth  TX,Las Vegas  NV
Las Vegas  NV,Fort Worth  TX
Fort Worth  TX,San Marcos  TX
San Marcos  TX,Fort Worth  TX
Fort Worth  TX,Grand Junction  CO
Grand Junction  CO,Fort Worth  TX
Somerville  NJ,East Hampton  CT
East Hampton  CT,Somerville  NJ
Somerville  NJ,Grandview  MO
Grandview  MO,Somerville  NJ
Somerville  NJ,Coopertown  TN
Coopertown  TN,Somerville  NJ
Somerville  NJ,Port Royal  PA
Port Royal  PA,Somerville  NJ
Somerville  NJ,West Lafayette  IN
West Lafayette  IN,Somerville  NJ
Somerville  NJ,Bulls Gap  TN
Bulls Gap  TN,Somerville  NJ
Naples  FL,Houston  TX
Houston  TX,Naples  FL
Naples  FL,Chillicothe  OH
Chillicothe  OH,Naples  FL
Naples  FL,Millstone  KY
Millstone  KY,Naples  FL
Naples  FL,Carrollton  OH
Carrollton  OH,Naples  FL
Naples  FL,Idaho Falls  ID
Idaho Falls  ID,Naples  FL
South Portsmouth  KY,Newland  NC
Newland  NC,South Portsmouth  KY
South Portsmouth  KY,Honey Brook  PA
Honey Brook  PA,South Portsmouth  KY
South Portsmouth  KY,Rochester  NH
Rochester  NH,South Portsmouth  KY
South Portsmouth  KY,Blanchard  OK
Blanchard  OK,South Portsmouth  KY
South Portsmouth  KY,Antioch  IL
Antioch  IL,South Portsmouth  KY
Miami  FL,Waterford  MI
Waterford  MI,Miami  FL
Miami  FL,Burna  KY
Burna  KY,Miami  FL
Miami  FL,Gardner  MA
Gardner  MA,Miami  FL
Miami  FL,Harrison  NJ
Harrison  NJ,Miami  FL
Miami  FL,Annandale  MN
Annandale  MN,Miami  FL
Tuscola  TX,Hedgesville  WV
Hedgesville  WV,Tuscola  TX
Tuscola  TX,Crystal River  FL
Crystal River  FL,Tuscola  TX
Tuscola  TX,Phoenix  AZ
Phoenix  AZ,Tuscola  TX
Scottsdale  AZ,Zionsville  IN
Zionsville  IN,Scottsdale  AZ
Scottsdale  AZ,Cook County  MN
Cook County  MN,Scottsdale  AZ
Tucson  AZ,Chandler  AZ
Chandler  AZ,Tucson  AZ
Tucson  AZ,Gilbert  AZ
Gilbert  AZ,Tucson  AZ
Tucson  AZ,Mesa  AZ
Mesa  AZ,Tucson  AZ
Tucson  AZ,Reno  NV
Reno  NV,Tucson  AZ
Tinley Park  IL,Tehachapi  CA
Tehachapi  CA,Tinley Park  IL
Tinley Park  IL,Murrieta  CA
Murrieta  CA,Tinley Park  IL
Napa  CA,Lemont  IL
Lemont  IL,Napa  CA
Napa  CA,Blanco  TX
Blanco  TX,Napa  CA
Batsto  NJ,Plover  WI
Plover  WI,Batsto  NJ
Batsto  NJ,Spruce Pine  NC
Spruce Pine  NC,Batsto  NJ
Batsto  NJ,Rogers  AR
Rogers  AR,Batsto  NJ
Batsto  NJ,Hamburg  NY
Hamburg  NY,Batsto  NJ
Batsto  NJ,Tucson  AZ
Tucson  AZ,Batsto  NJ
Tampa  FL,Palm Desert  CA
Palm Desert  CA,Tampa  FL
Tampa  FL,Prescott  AZ
Prescott  AZ,Tampa  FL
Tampa  FL,Baldwin  WI
Baldwin  WI,Tampa  FL
Hialeah Gardens  FL,Derry  PA
Derry  PA,Hialeah Gardens  FL
Hialeah Gardens  FL,Larned  KS
Larned  KS,Hialeah Gardens  FL
Austin  TX,Solsberry  IN
Solsberry  IN,Austin  TX
Austin  TX,Longmont  CO
Longmont  CO,Austin  TX
Newcomerstown  OH,Omaha  NE
Omaha  NE,Newcomerstown  OH
Newcomerstown  OH,Cleves  OH
Cleves  OH,Newcomerstown  OH
Newcomerstown  OH,Hopkinton  NH
Hopkinton  NH,Newcomerstown  OH
Newcomerstown  OH,Dallas  TX
Dallas  TX,Newcomerstown  OH
Newcomerstown  OH,Green Brook  NJ
Green Brook  NJ,Newcomerstown  OH
Newcomerstown  OH,Borrego Springs  CA
Borrego Springs  CA,Newcomerstown  OH
Newcomerstown  OH,Simi Valley  CA
Simi Valley  CA,Newcomerstown  OH
