origin,destination
Denver  CO,Hastings On Hudson  NY
Hastings On Hudson  NY,Dearborn Heights  MI
Dearborn Heights  MI,Hastings On Hudson  NY
Hastings On Hudson  NY,Santa Rosa  CA
Santa Rosa  CA,Hastings On Hudson  NY
Meridian  ID,New York City  NY
New York City  NY,Meridian  ID
Meridian  ID,Huntington  UT
Huntington  UT,Meridian  ID
Meridian  ID,Guilford  CT
Guilford  CT,Meridian  ID
Dallas  TX,New Ulm  MN
New Ulm  MN,Dallas  TX
Dallas  TX,Garden City  KS
Garden City  KS,Dallas  TX
Dallas  TX,Temechula  CA
Temechula  CA,Dallas  TX
Dallas  TX,Chatsworth  CA
Chatsworth  CA,Dallas  TX
Dallas  TX,Wichita Falls  TX
Wichita Falls  TX,Dallas  TX
Dallas  TX,Iron Mountain  MI
Iron Mountain  MI,Dallas  TX
Dallas  TX,Sandy  UT
Sandy  UT,Dallas  TX
Flagstaff  AZ,Gastonia  NC
Gastonia  NC,Flagstaff  AZ
Flagstaff  AZ,Downers Grove  IL
Downers Grove  IL,Flagstaff  AZ
Flagstaff  AZ,Tucson  AZ
Tucson  AZ,Flagstaff  AZ
Flagstaff  AZ,Weatherford  TX
Weatherford  TX,Flagstaff  AZ
Flagstaff  AZ,Canton  MA
Canton  MA,Flagstaff  AZ
Flagstaff  AZ,Interstate 95  RI
Interstate 95  RI,Flagstaff  AZ
Flagstaff  AZ,Fort Lauderdale  FL
Fort Lauderdale  FL,Flagstaff  AZ
Flagstaff  AZ,Melbourne Beach  FL
Melbourne Beach  FL,Flagstaff  AZ
Flagstaff  AZ,Lake in the Hills  IL
Lake in the Hills  IL,Flagstaff  AZ
Nantucket  MA,Andrews  TX
Andrews  TX,Nantucket  MA
Nantucket  MA,Jamestown  RI
Jamestown  RI,Nantucket  MA
Nantucket  MA,Stanwood  WA
Stanwood  WA,Nantucket  MA
Blanchester  OH,Madison  WI
Madison  WI,Blanchester  OH
Blanchester  OH,Wausau  WI
Wausau  WI,Blanchester  OH
Blanchester  OH,Hagerstown  MD
Hagerstown  MD,Blanchester  OH
Blanchester  OH,Tony  WI
Tony  WI,Blanchester  OH
Blanchester  OH,Coleman  WI
Coleman  WI,Blanchester  OH
Blanchester  OH,Edgar  WI
Edgar  WI,Blanchester  OH
Blanchester  OH,Tampa  FL
Tampa  FL,Blanchester  OH
