origin,destination
Gilbert  AZ,Santa Fe  NM
Santa Fe  NM,Fulton  AR
Fulton  AR,Santa Fe  NM
Santa Fe  NM,Gillette  WY
Gillette  WY,Santa Fe  NM
Santa Fe  NM,Kamuela  HI
Kamuela  HI,Santa Fe  NM
Santa Fe  NM,Crookston  MN
Crookston  MN,Santa Fe  NM
Tulsa  OK,Arnolds Park  IA
Arnolds Park  IA,Tulsa  OK
Tulsa  OK,Spokane  WA
Spokane  WA,Tulsa  OK
Tulsa  OK,Williamsport  PA
Williamsport  PA,Tulsa  OK
Tulsa  OK,New Richmond  WI
New Richmond  WI,Tulsa  OK
Graham  NC,Bellingham  WA
Bellingham  WA,Graham  NC
Graham  NC,Friendship  WI
Friendship  WI,Graham  NC
Graham  NC,Waldoboro  ME
Waldoboro  ME,Graham  NC
Graham  NC,Littleton  NH
Littleton  NH,Graham  NC
Graham  NC,Torrance  CA
Torrance  CA,Graham  NC
Graham  NC,Eagle Rock  CA
Eagle Rock  CA,Graham  NC
Graham  NC,New Carlisle  IN
New Carlisle  IN,Graham  NC
Graham  NC,Rockford  IL
Rockford  IL,Graham  NC
Graham  NC,Berlin  MA
Berlin  MA,Graham  NC
Graham  NC,Arden  NC
Arden  NC,Graham  NC
Lancaster  OH,Las Vegas  NV
Las Vegas  NV,Lancaster  OH
Lancaster  OH,Hyde Park  NY
Hyde Park  NY,Lancaster  OH
Lancaster  OH,Moultrie  GA
Moultrie  GA,Lancaster  OH
Lancaster  OH,Burbank  CA
Burbank  CA,Lancaster  OH
Lancaster  OH,Covington  VA
Covington  VA,Lancaster  OH
Aurora  CO,Damascus  MD
Damascus  MD,Aurora  CO
Aurora  CO,Cortez  CO
Cortez  CO,Aurora  CO
Aurora  CO,Chicago  IL
Chicago  IL,Aurora  CO
Aurora  CO,Los Angeles  CA
Los Angeles  CA,Aurora  CO
Aurora  CO,Jayton  TX
Jayton  TX,Aurora  CO
Los Angeles  CA,Vancouver  WA
Vancouver  WA,Los Angeles  CA
Los Angeles  CA,Iowa City  IA
Iowa City  IA,Los Angeles  CA
Los Angeles  CA,Chester  CA
Chester  CA,Los Angeles  CA
Kent  WA,Ithaca  NY
Ithaca  NY,Kent  WA
Kent  WA,Los Angeles  CA
Los Angeles  CA,Kent  WA
Chatham  NY,West Warwick  RI
West Warwick  RI,Chatham  NY
Chatham  NY,Brimfield  MA
Brimfield  MA,Chatham  NY
Omaha  NE,Hillsboro  OR
Hillsboro  OR,Omaha  NE
Omaha  NE,San Francisco  CA
San Francisco  CA,Omaha  NE
Omaha  NE,Vancouver  WA
Vancouver  WA,Omaha  NE
Omaha  NE,Jamaica  NY
Jamaica  NY,Omaha  NE
Newport  OR,Cumbrland  ME
Cumbrland  ME,Newport  OR
Newport  OR,Poughquag  NY
Poughquag  NY,Newport  OR
Newport  OR,Kailua-Kona  HI
Kailua-Kona  HI,Newport  OR
Newport  OR,Ridge  NY
Ridge  NY,Newport  OR
Los Angeles  CA,Bayonne  NJ
Bayonne  NJ,Los Angeles  CA
Los Angeles  CA,Portland  OR
Portland  OR,Los Angeles  CA
Sandpoint  ID,Corvallis  OR
Corvallis  OR,Sandpoint  ID
Sandpoint  ID,Camano Island  WA
Camano Island  WA,Sandpoint  ID
Sandpoint  ID,Wolfeboro  NH
Wolfeboro  NH,Sandpoint  ID
Sandpoint  ID,Cumberland  MD
Cumberland  MD,Sandpoint  ID
Sandpoint  ID,Frankford  DE
Frankford  DE,Sandpoint  ID
Mesa  AZ,Chicago  IL
Chicago  IL,Mesa  AZ
Mesa  AZ,North Pole  AK
North Pole  AK,Mesa  AZ
Avondale  AZ,Sidney  OH
Sidney  OH,Avondale  AZ
Avondale  AZ,Seattle  WA
Seattle  WA,Avondale  AZ
Avondale  AZ,Machesney Park  IL
Machesney Park  IL,Avondale  AZ
Avondale  AZ,Filion  MI
Filion  MI,Avondale  AZ
Avondale  AZ,Porterville  CA
Porterville  CA,Avondale  AZ
Avondale  AZ,Callahan  FL
Callahan  FL,Avondale  AZ
Avondale  AZ,Prospect Park  PA
Prospect Park  PA,Avondale  AZ
Beaufort  SC,Branford  CT
Branford  CT,Beaufort  SC
Beaufort  SC,Andover  MA
Andover  MA,Beaufort  SC
Beaufort  SC,Crescent City  CA
Crescent City  CA,Beaufort  SC
Beaufort  SC,Rowlett  TX
Rowlett  TX,Beaufort  SC
Beaufort  SC,Oceanside  CA
Oceanside  CA,Beaufort  SC
Beaufort  SC,Edmonds  WA
Edmonds  WA,Beaufort  SC
Des Moines  IA,Sacramento  CA
Sacramento  CA,Des Moines  IA
Des Moines  IA,Reno  NV
Reno  NV,Des Moines  IA
Des Moines  IA,Winterset  IA
Winterset  IA,Des Moines  IA
Des Moines  IA,San Francisco  CA
San Francisco  CA,Des Moines  IA
East Providence  RI,Mira Loma  CA
Mira Loma  CA,East Providence  RI
East Providence  RI,Orlando  FL
Orlando  FL,East Providence  RI
Aliso Viejo  CA,Wahiawa  HI
Wahiawa  HI,Aliso Viejo  CA
Aliso Viejo  CA,Como  MS
Como  MS,Aliso Viejo  CA
Aliso Viejo  CA,Houston  TX
Houston  TX,Aliso Viejo  CA
New Smyrna Beach  FL,Shreveport  LA
Shreveport  LA,New Smyrna Beach  FL
New Smyrna Beach  FL,Keizer  OR
Keizer  OR,New Smyrna Beach  FL
New Smyrna Beach  FL,Virginia Beach  VA
Virginia Beach  VA,New Smyrna Beach  FL
New Smyrna Beach  FL,Independence  KS
Independence  KS,New Smyrna Beach  FL
New Smyrna Beach  FL,Chicago  IL
Chicago  IL,New Smyrna Beach  FL
Roanoke  VA,Muscatine  IA
Muscatine  IA,Roanoke  VA
Roanoke  VA,Jerome  ID
Jerome  ID,Roanoke  VA
Roanoke  VA,San Dimas  CA
San Dimas  CA,Roanoke  VA
Roanoke  VA,Santa Rosa  CA
Santa Rosa  CA,Roanoke  VA
Roanoke  VA,Washington  NC
Washington  NC,Roanoke  VA
