origin,destination
Rushville  IL,Sidney  TX
Sidney  TX,Rushville  IL
Rushville  IL,Circle City  AZ
Circle City  AZ,Rushville  IL
Rushville  IL,Morland to Hill City  KS
Morland to Hill City  KS,Rushville  IL
Santa Fe  NM,Tucker  GA
Tucker  GA,Santa Fe  NM
Santa Fe  NM,i-10e bound markers 2-65  NM
i-10e bound markers 2-65  NM,Santa Fe  NM
Santa Fe  NM,Alligator Alley  FL
Alligator Alley  FL,Santa Fe  NM
Santa Fe  NM,Vista  CA
Vista  CA,Santa Fe  NM
Santa Fe  NM,Holland  PA
Holland  PA,Santa Fe  NM
Santa Fe  NM,Nashville  TN
Nashville  TN,Santa Fe  NM
Santa Fe  NM,Leavenworth  KS
Leavenworth  KS,Santa Fe  NM
Santa Fe  NM,Simi Valley  CA
Simi Valley  CA,Santa Fe  NM
Tulsa  OK,Valdese  NC
Valdese  NC,Tulsa  OK
Tulsa  OK,New Rochelle  NY
New Rochelle  NY,Tulsa  OK
Tulsa  OK,North Bergen  NJ
North Bergen  NJ,Tulsa  OK
Tulsa  OK,Rumney  NH
Rumney  NH,Tulsa  OK
Tulsa  OK,Pleasantville  NJ
Pleasantville  NJ,Tulsa  OK
San Bernardino  CA,Coatesville  PA
Coatesville  PA,San Bernardino  CA
San Bernardino  CA,Wanaque  NJ
Wanaque  NJ,San Bernardino  CA
San Bernardino  CA,Old Eddyville  KY
Old Eddyville  KY,San Bernardino  CA
San Bernardino  CA,Union City  CA
Union City  CA,San Bernardino  CA
San Bernardino  CA,Cape Coral  FL
Cape Coral  FL,San Bernardino  CA
Miami  FL,Jim Thorpe  PA
Jim Thorpe  PA,Miami  FL
Miami  FL,Tracy  CA
Tracy  CA,Miami  FL
Miami  FL,Canoga Park  CA
Canoga Park  CA,Miami  FL
Miami  FL,Wellsboro  PA
Wellsboro  PA,Miami  FL
Miami  FL,Ralleigh  NC
Ralleigh  NC,Miami  FL
Miami  FL,Cordova  TN
Cordova  TN,Miami  FL
Miami  FL,Garrison  ND
Garrison  ND,Miami  FL
Miami  FL,Lyman  SC
Lyman  SC,Miami  FL
Chinle  AZ,Taylors  SC
Taylors  SC,Chinle  AZ
Chinle  AZ,Lakewood  CA
Lakewood  CA,Chinle  AZ
Chinle  AZ,Ventura  CA
Ventura  CA,Chinle  AZ
Chinle  AZ,Baldwin Park  CA
Baldwin Park  CA,Chinle  AZ
Chinle  AZ,San Bruno  CA
San Bruno  CA,Chinle  AZ
Chinle  AZ,Gray  TN
Gray  TN,Chinle  AZ
Chinle  AZ,Covington  LA
Covington  LA,Chinle  AZ
Chinle  AZ,Berkeley  CA
Berkeley  CA,Chinle  AZ
Chinle  AZ,Lake Forest  CA
Lake Forest  CA,Chinle  AZ
Chinle  AZ,Sacramento  CA
Sacramento  CA,Chinle  AZ
Chinle  AZ,San Diego  CA
San Diego  CA,Chinle  AZ
Chinle  AZ,Long Beach  CA
Long Beach  CA,Chinle  AZ
Chinle  AZ,Hopewell  VA
Hopewell  VA,Chinle  AZ
Lake Toxaway  NC,Mesa  AZ
Mesa  AZ,Lake Toxaway  NC
Lake Toxaway  NC,Shenandoah  IA
Shenandoah  IA,Lake Toxaway  NC
Lake Toxaway  NC,Dallas  TX
Dallas  TX,Lake Toxaway  NC
Lake Toxaway  NC,Colorado Springs  CO
Colorado Springs  CO,Lake Toxaway  NC
Lake Toxaway  NC,Pueblo  CO
Pueblo  CO,Lake Toxaway  NC
Lake Toxaway  NC,Bronxville  NY
Bronxville  NY,Lake Toxaway  NC
Lake Toxaway  NC,Lehigh  FL
Lehigh  FL,Lake Toxaway  NC
Lake Toxaway  NC,Venice  CA
Venice  CA,Lake Toxaway  NC
Lake Toxaway  NC,Stringer  MS
Stringer  MS,Lake Toxaway  NC
Lake Toxaway  NC,Spring Lake Park  MN
Spring Lake Park  MN,Lake Toxaway  NC
Lake Toxaway  NC,Crystal  NM
Crystal  NM,Lake Toxaway  NC
San Diego  CA,Weaverville  CA
Weaverville  CA,San Diego  CA
San Diego  CA,Lewes  DE
Lewes  DE,San Diego  CA
San Diego  CA,Modesto  CA
Modesto  CA,San Diego  CA
San Diego  CA,Winchester  VA
Winchester  VA,San Diego  CA
San Diego  CA,Chadds Ford  PA
Chadds Ford  PA,San Diego  CA
Petersburg  IL,Spring Lake Park  MN
Spring Lake Park  MN,Petersburg  IL
Petersburg  IL,Pensacola  FL
Pensacola  FL,Petersburg  IL
Alamogordo  NM,Gardnerville  NV
Gardnerville  NV,Alamogordo  NM
Alamogordo  NM,Litha  FL
Litha  FL,Alamogordo  NM
Alamogordo  NM,Cumberland to Freeport area  ME
Cumberland to Freeport area  ME,Alamogordo  NM
Alamogordo  NM,Hiawassee  GA
Hiawassee  GA,Alamogordo  NM
Alamogordo  NM,Tucson  AZ
Tucson  AZ,Alamogordo  NM
