Density	fips
18.018178269	08031
4.405968896	48439
0.036590253379	48425
3.110061886	29077
12.023103491	24510
1.2193174167	17089
5.315789941	37183
0.040212965271999995	54089
1.7279310932999998	08101
2.7648441564	40143
7.9230021654	41067
4.2086989289000005	06037
4.0607569806	18097
2.3849344394	12095
4.0988879409	08041
5.4037519783	36007
0.063628419447	26147
1.5728919335	56029
0.077816936424	37119
2.1211894123	13153
0.70845628807	26069
0.026439858325	48027
0.7416574651800001	30029
30.86286005	17031
3.7890160664	37129
0.55953579106	06001
1.4293584773	42129
2.5864437607	04013
2.2529994936	06079
0.0020122843677	53007
38.330273416000004	06037
8.835395249900001	06107
0.03571192729	25019
1.030618582	06013
15.972109552	06073
4.8121601933	40143
0.18566736671999998	10005
0.33535432473	48187
0.036865999314	48419
0.21204895988	33013
0.041638285797999997	42037
5.373433915800001	53033
34.969642136000004	72127
0.57209767531	44005
64.697165392	36047
5.5438987017	18141
1.8526451646	29095
4.1545906193	47037
6.681403975	37081
2.7296297155	36055
67.181960542	34017
0.10091633037	33009
0.040390390004	28061
7.0516327307	06067
0.094418153775	39135
20.591000602	06037
1.8391756954	13057
1.7071017795	48347
0.010625277442	41059
2.7648441564	40143
0.059234450708	48467
6.003037783	21111
0.63632754732	28105
0.019338715321	53005
4.4862064788	08069
38.330273416000004	06037
31.144330858	06037
2.8862155641999996	29189
9.529100124000001	39061
1.6731329598	06069
0.1538072402	18113
1.329775825	17197
0.0	22019
0.029877809082	37009
3.2298058293	13245
6.2772081213	48201
5.3833242596	49011
4.3210118761	24027
1.7866942849	48113
0.053867508299	55078
0.024294228506	37185
4.0487710428999995	51760
0.48778021974	33015
2.1900133119	47189
1.4273561627	38017
0.32301439833	15003
0.016391872002	05093
1.1780486026	01117
4.9495166719	51683
1.7131085271	28081
0.01981709697	53057
38.330273416000004	06037
6.1489395829	53011
34.068077552000005	53033
1.0247473558	17197
12.42609555	06073
4.3156034113	17031
0.069358629342	08037
2.2132936936000003	47165
1.6123191123	08081
0.028084452482	21225
0.02678917195	21143
0.13541935039	29099
0.80042391906	06057
0.043127483454	26143
5.4691510362999995	04019
5.6699147909	27123
6.8297661728	08031
0.029984831368999997	36001
9.9679846661	25001
7.431599466800001	08005
2.5175023272	06071
3.1954960422	17201
2.3463283551	53045
2.9916958936999998	06029
0.08877689280699999	26005
1.9883670351	34013
0.21154690318	16011
5.1424595667	06037
7.0516327307	06067
0.23647040622	54045
2.3586518385	54039
1.0656385388	49049
8.927189562899999	17197
0.0094566907354	13051
0.39489637004	48085
0.055543184732	06071
4.2554034293	51059
0.059116158009000004	42133
0.070614083933	06071
1.5597630901	39095
3.66405887	36103
32.930913343	36047
0.41312328887	04021
0.027363525621	55105
44.192881990000004	25025
0.060441009955	13025
4.5695174778	08013
15.972109552	06073
0.079907633491	06085
2.5503341746	29189
2.5190815951	25013
0.044232257134999994	48201
0.044232257134999994	48201
0.98289135314	26047
0.052914446108	37009
2.6531572396	18003
0.18328695259	05091
45.286400887999996	36061
0.00142815499	47001
0.012665068246000001	47025
0.041715778955	18167
4.932691069700001	06059
0.52153119656	06015
4.5247404573	39143
0.09521672331	26149
1.209182961	53011
5.8713347372	32031
0.47535358559	31079
0.026757290514000002	33009
1.0133143301	05115
3.380671363	53067
32.930913343	36047
3.3197450412	41067
5.8713347372	32031
0.037674875977	12083
5.3786375424	25027
2.4216453189	12015
6.1949528735	04013
0.0	48029
6.9529163407	09009
18.018178269	08031
4.6401431986	42005
0.21256129204000002	12087
0.45325439842	06067
0.11580852404	37051
0.021423652588	06083
0.40645726132	17201
3.5171202611	53053
3.3036183728	51059
3.194371524	12127
0.30846827143	25027
4.536622979200001	09009
0.36027880605	39103
0.6410979624	26125
4.1507269784	13215
0.002527346814	35035
2.3849344394	12095
3.6574635531	24027
0.59107332522	49003
2.8592224159	12127
0.48222197079	12091
7.5753956343999995	42029
1.4332500270000001	17031
0.47787752274	13015
3.189167408	27053
0.44954592141	27137
0.41396171494	34025
3.5558239439	12011
0.046072838109	33003
1.3160628056	42003
1.2216638973	01055
5.2437813955	42017
2.0728359883	29510
0.50546543313	18069
3.8038969759000003	06111
0.015041009853	27075
1.7194289214	34005
7.3677087818	06013
8.042177109	32003
4.8280289029	17031
2.0141931723	06037
4.1554155377	06037
6.2056910177999995	47179
0.3802275955	49045
0.9591650134899999	04015
3.8075899036000003	48215
1.5637544253000002	12099
0.8748837281	13247
0.0517113573	47021
0.018289081019	04005
4.4103765071	17031
5.2129657786	53061
6.1489395829	53011
1.8391756954	13057
8.4470002989	48121
15.972109552	06073
0.018605548707	17035
1.3934310132999999	12127
6.4244156964000005	33011
8.869931485999999	06085
3.4213991686	06013
1.6694425553999999	10003
0.38555198902	26055
2.1992732093	13135
3.1398970765	12127
2.5864437607	04013
0.035540265569	27137
8.4034622709	06065
0.24428125793000002	53035
1.421536971	06071
1.5096406566999998	29037
5.1739106385	47157
0.49672895057	33015
0.046133720691999995	21035
0.030992270883	27111
18.018178269	08031
2.0218576968	33017
9.0710228187	17031
0.48220553881	04013
4.5081693231	12095
0.044232257134999994	48201
0.069129303734	24043
0.099006573042	39089
6.3424512088	17031
0.10552248219	26115
0.038593112904	48009
0.38062503742000003	40135
3.1954960422	17201
0.013115315027999999	19047
45.286400887999996	36061
4.7781078544	48453
2.5449436534000003	26065
0.023032587320000002	19059
6.4838077118	06071
3.9025229091	31055
2.7562979266000003	17043
0.95487027141	17107
4.1491764543	36007
1.5955472921999998	09003
14.868191792	06037
2.7471582482	12111
0.073797153255	47187
0.02157284181	41051
0.064649787239	23029
0.039369723246	39097
7.0516327307	06067
0.0051408645905	35007
0.98439562513	12113
3.110061886	29077
0.037952160376	42011
0.59195491588	18151
0.0093107703203	04003
1.7131085271	28081
1.2985329271000001	39029
3.1533513105	40071
0.30488645469	01095
0.12591273146999998	51067
45.286400887999996	36061
0.12948378336	29073
5.5885364486	55079
7.4130602125	39049
0.019782850131	55011
3.5776022424	15003
0.87805703799	06017
0.02157284181	41051
3.8100996638	45045
0.2826623054	36015
5.2958793951	34023
2.3469201016000003	48085
5.714367827899999	06029
0.0	51001
2.4326309179999996	12001
0.6654675047299999	39031
1.4171512984999999	13135
0.93655945929	40147
0.1394509833	13145
0.16061388037000002	29019
0.057081009337	48497
4.495306275	17031
38.330273416000004	06037
0.29924773925	25023
0.50648779587	06037
0.45387948381	08097
8.042177109	32003
4.0988879409	08041
0.16616937023	47031
0.85307329494	05131
0.044232257134999994	48201
10.014207403	06073
0.056010257321	30083
0.63885292548	12005
0.18499245051	23005
4.7781078544	48453
1.4136843204	53033
3.4649398006000003	06029
1.3871354531	25005
0.66083855319	41037
2.0404103484	44007
0.044232257134999994	48201
3.7489060815	17119
0.09782210403700001	06007
4.9051880933000005	13121
1.1057663995	41017
15.972109552	06073
12.300402257	27053
0.01502720347	47045
0.23035715159	27137
2.5864437607	04013
2.7186134855999997	26049
4.0783524127	48141
0.64726412552	36029
2.6430165151000002	24025
0.15371709945999998	42129
3.386751402	17167
0.042357045813	28095
1.7735396965	39085
1.1298364264	53053
5.4691510362999995	04019
4.932691069700001	06059
3.5315440248999996	53033
0.54284679179	34029
3.1826683889000003	49011
1.1300800731	37067
0.031150633672	29109
6.0211008407	34007
0.017922773387	06071
1.2004908903	53061
0.0090429930066	15001
0.013824214018999999	01067
0.028436543839	04025
0.052792939187	47093
6.1949528735	04013
3.7890160664	37129
12.023103491	24510
0.0030674090035	53077
0.22727320114	25003
0.014525330200999999	48277
34.068077552000005	53033
0.16340750617	08037
5.3214884903	06019
2.0927592946	17031
4.7781078544	48453
7.0544681918	51810
5.2160143165	32003
0.22855053375	53073
0.013787770907	29125
3.8033268681999997	53011
2.7164332294	12071
0.028394826871	42117
0.8862107011	12097
5.9486646492	26103
17.995375564000003	36001
0.86655062569	24005
0.026928671308	21067
4.6133741288	36113
0.041937952357	29229
0.046078927398	27075
2.2970404616	06037
0.016120180474	36113
1.8355767403	25017
0.018289081019	04005
5.9510914996	06037
5.3396073674	06099
0.5087537206	15001
0.02157284181	41051
8.4980836155	36059
0.055585367997	34009
3.4441767906	41051
0.42354498267	45043
12.186294411	04013
0.10363279606	35035
4.5020428326	34025
3.2989144538999997	39035
6.688703128799999	41051
0.23205952901000002	48203
0.0	48029
0.6307682421399999	23005
1.484799833	27083
0.6096210569	09003
0.10303761624	55127
0.26680896702	34027
0.064649787239	23029
1.5110263580999999	45051
0.01818913899	48219
2.8524009671	53033
0.037531762212	45041
2.6256268312000004	15003
0.020378332612000002	01065
5.9948640753	26163
6.9160143839	19153
0.5934404403	13097
2.531449936	42091
0.16059031223	33013
0.040133355374	45043
0.13044644461	23001
4.2871778121999995	36103
0.26567466777	12123
1.0720318165	39039
1.8779476427	12015
2.0928564045	47149
4.3374319870999996	31079
20.326811262	12086
0.02766594865	21019
7.0516327307	06067
0.31813925684	53029
7.4856641731	25017
32.930913343	36047
19.847066117999997	42003
0.62261280237	12113
0.0069968377839	19109
3.0978599207000004	39057
4.4398605183	34039
2.7435326599	04013
1.3560047245	12105
0.08078058504	53067
0.11500506682	18035
0.081088369663	37135
0.10479358152	39029
0.015633347536	48051
18.018178269	08031
3.1954960422	17201
4.0110427068	34005
2.5864437607	04013
19.201485649	42027
42.878755242	36081
0.056764975063999995	05115
0.09324087151499999	12009
45.286400887999996	36061
0.39154084536	06071
4.8280289029	17031
0.06840685235499999	26045
0.29955193702000005	06085
0.003390632144	38057
0.0005380079215	35005
2.5585036234999996	53033
3.5102878504	20091
1.1325510893000001	12099
0.036301790911	48419
0.0042106049342	48379
0.4793730437	01097
0.23798792688	42049
1.0891143152	06007
4.495306275	17031
5.5654125965	18157
0.48408735112	36103
88.08111586599999	36081
3.069446526	36103
0.13213128877	20099
12.059234033000001	11001
1.3425611495999998	51830
0.041638285797999997	42037
0.79863908722	25023
2.4352756952	42037
2.5610220421	27053
0.026928671308	21067
0.26991190841	30029
8.4980836155	36059
9.529100124000001	39061
0.47343687088	54081
0.040076851245	42083
1.8145228463	22017
5.964752005	26081
5.9510914996	06037
0.89101231954	13255
2.5864437607	04013
0.31946181699	13071
0.69406965257	42069
0.067561145667	54079
0.8423267171500001	09001
0.042210722808	48053
1.5110263580999999	45051
2.1064982445	12023
4.185819239700001	35049
1.6551004851	08013
0.044232257134999994	48201
0.028581704436	34029
1.8104003436999998	55071
2.5864437607	04013
1.0974995257	09001
2.6896019001	36101
3.1920890304999996	48439
2.2836381273	53035
0.026289171927	23003
0.06995460720699999	53025
0.018232725753	48093
7.0544681918	51810
1.2039531862	42069
0.21578929225	09005
4.145252768000001	49057
1.2974878134999999	42017
0.034630574529	13235
0.18426898243	20091
15.972109552	06073
3.5776022424	15003
2.5864437607	04013
3.8967817776	34031
2.5864437607	04013
0.95291183784	42079
2.7795845396999996	25017
15.972109552	06073
0.044232257134999994	48201
0.092475040338	37101
28.636149899	36005
0.0015432291467999998	04027
38.330273416000004	06037
0.9892624885300001	55079
5.4691510362999995	04019
6.1444037219	48157
0.077816936424	37119
0.22901294889999999	20133
12.059234033000001	11001
0.028420506336	48481
8.9737853952	06001
5.2564553392999995	12103
2.6531572396	18003
0.037705202969	48053
3.0148053104	35001
5.4691510362999995	04019
0.41536429061	28153
13.452921646999998	17031
0.005887959625199999	16069
3.7927930051	12099
0.85307329494	05131
0.40119021231	30063
5.5181436108	16019
0.013114992007	48321
0.56623653715	18089
2.2161883852999997	42041
4.4357932975	29021
0.50141840613	56013
0.15845650441	42047
2.5660045986	53061
16.078267524999998	53033
39.005212699000005	36061
34.068077552000005	53033
1.030618582	06013
0.79337753944	45051
0.05516083869	36103
10.360940795000001	36085
0.19245589699	31131
1.1385258865	19179
27.799042437	36081
20.326811262	12086
6.959010210100001	53053
45.286400887999996	36061
0.0089038164858	40017
3.5645948639	06097
4.4862064788	08069
43.758893496	36061
1.5973948218	06029
8.039807697999999	53033
0.036301790911	48419
8.042177109	32003
2.899864321	51710
15.972109552	06073
2.5426023417000003	04015
0.56946759547	39147
6.1489395829	53011
0.028367385447	01019
4.4271903912	26163
1.6363868488	41041
2.6301370133	05143
3.4213991686	06013
1.5265665385	42069
0.24073300661	41005
0.29468531714	41009
0.087628765798	17197
7.0005600004	36081
6.2360244063	53005
33.553968260000005	55025
4.986038123	04013
0.081056509563	55021
0.8468403246599999	29099
9.529100124000001	39061
3.3062389423	53033
0.047332685689	40079
0.23960598509	04025
0.0029425965984	38059
0.020411902688	19171
5.2806423188	12011
3.4027191539999997	48215
0.54872353724	33015
0.32171975525	25005
0.45392270738	04013
16.078267524999998	53033
0.74404062062	45019
34.068077552000005	53033
26.797096602	42101
3.1533513105	40071
34.068077552000005	53033
3.8948960793	36103
0.026782117615	16015
1.3658165335999999	18141
0.093170468594	04015
5.2437813955	42017
1.9907303822	39085
0.02926837059	08093
2.0116112938	01089
70.916119451	36081
2.5864437607	04013
7.0516327307	06067
5.0552110499000005	48121
7.112127962700001	09003
0.087466311471	44003
0.2623928164	37023
4.3753786006	04013
7.3677087818	06013
2.0795511213	18057
4.0399832526	53033
5.1739106385	47157
6.9160143839	19153
0.96970495737	29037
0.73248213866	13139
0.31813925684	53029
0.62419841981	28067
0.039732308709	28127
3.7130024762	48441
15.972109552	06073
4.4970443728	12127
2.5864437607	04013
6.6845782226	06053
15.972109552	06073
0.21939576866	39155
0.0020742420017	06051
2.9594447487	41043
2.1983732343	53061
0.04759296783500001	48471
5.6764783987000005	26163
6.1949528735	04013
2.0696736889	26139
7.3466530062	06001
1.4852707264999998	33015
0.067603272808	51105
2.8178535843	49057
9.1960751657	06059
2.0863103505	09003
0.17714502064999998	47099
5.5404632954999995	53073
0.056036464737000004	21229
0.47482628485	45013
10.555156464	34003
0.06818962636300001	04005
0.0036481187286	48209
0.16775321643000002	39093
0.0079021191851	06089
0.24404395013000002	06087
7.0516327307	06067
0.79337753944	45051
3.5776022424	15003
2.9125964002	34011
0.43693572825	36027
2.0174043515	47063
17.609191013	25017
0.0090914360244	16087
0.086546267341	30111
0.030214825627	36039
3.1954960422	17201
1.0026682229000001	17097
4.2540882633	31109
1.0900718059999999	17197
3.7047423898000003	06029
7.2366723746999995	48167
0.58447163651	72107
4.4115842009	22045
0.0094521505797	22011
7.3645215427	12011
1.6157283757	12009
3.2813462442	41009
1.1057663995	41017
1.3205208021000001	42091
0.0	48029
2.1983732343	53061
1.8318781102000001	39061
14.652691212	06037
3.4075526784	12031
1.2358654555000002	01003
0.0076477322781000005	17169
1.8719170001	42091
0.011359642825	19047
0.7427786346	12101
5.9510914996	06037
0.65155983482	24043
0.5069846878600001	53033
0.66083855319	41037
7.705504883200001	29183
6.142946411900001	20111
19.462193212	06037
8.869931485999999	06085
2.5581255085	36119
0.1197725132	23005
4.7781078544	48453
0.077816936424	37119
0.6766373734700001	48439
0.27174662035	06065
1.1466623045	45051
0.92664176385	17093
7.870170965500001	12011
5.1958084561	36059
0.06703460094000001	22009
1.2191351646000002	17041
1.2836321089999998	33015
0.022360141938	29091
0.21614235587	24047
4.632913078800001	29095
0.044232257134999994	48201
6.2599180883	04013
1.4765595519	31153
2.4783362453	55139
0.07556273343	37115
2.4133900562	47037
0.8399064828199999	26093
0.043593992551	12063
0.048891985623	20177
4.185819239700001	35049
0.1912900933	26155
2.4613306507000003	12109
0.27121964837	26125
2.4462694928	26125
0.2623928164	37023
34.068077552000005	53033
0.020724767093	41019
0.33017570171	37057
1.0455038356	26125
5.9510954373	06099
0.26346760227	06065
32.930913343	36047
7.0516327307	06067
0.8748837281	13247
0.026782117615	16015
3.1954960422	17201
7.3298987244	36089
3.6143937402	18141
5.5494653716	12011
0.0020521044924	06049
1.1800992905	17099
3.0712179762000003	53035
1.3474905465	37097
0.10804825098000001	20159
0.08626038976	39027
7.096116792	51059
0.027686733294999998	55081
6.4921238807999995	12086
34.068077552000005	53033
0.073771491434	47073
0.6534934449500001	48043
5.8583637153999994	49053
3.6787314624	09001
0.55426610248	42071
30.520239975	06059
12.023103491	24510
0.26673655762	36111
0.34536529193	04025
0.015713346531	27109
0.04895912284	12085
0.056917774522	26117
12.023103491	24510
0.30500404039	31021
6.0019382727	12115
4.9928744931999995	06037
2.7874024432	17043
6.619648959899999	19169
0.021190591590000002	12043
0.026105928372	29057
4.7781078544	48453
0.24073300661	41005
0.073823005236	41029
0.16662813447	41057
13.452921646999998	17031
0.58447163651	72107
0.74158325302	27035
5.144507977	08069
0.021286320044	53007
0.021835726259000002	29015
0.29229227661	29215
0.54459956701	37101
0.036770759298	36115
0.12279222147999999	49035
4.4357932975	29021
1.0429822119	12085
1.2755794553000002	17043
0.035249444619	47031
0.015733747383	29139
13.644175911	06037
0.057146784596000005	23003
0.022764895123	55069
6.2772081213	48201
0.021738290331999997	50021
0.08443107918500001	18035
26.797096602	42101
1.0856519519	06057
5.1356276859	09009
0.12473347468	41047
4.9051880933000005	13121
4.536658248	18043
2.2190691154	49049
11.391115948000001	06037
0.37839469235	48429
0.08749205133799999	45051
2.5190815951	25013
38.330273416000004	06037
1.3436008863	17113
0.0095753169648	40077
0.042454901565	41059
3.2139815171999997	19013
3.5102878504	20091
4.7003806174000005	17031
0.30123833184	53025
0.093993355588	26093
0.026757290514000002	33009
15.325434412	25027
0.6168793794199999	17057
6.681403975	37081
0.024289358399	01067
0.7007008264700001	13073
0.096705986669	04012
0.21247391392	13021
5.8713347372	32031
0.77624613837	12127
0.55911909628	47163
0.021535641956	24019
0.19735494241	06057
4.8063468418	17043
6.4385869123	36059
3.1826683889000003	49011
1.3770655586	35045
34.068077552000005	53033
0.80191692389	37021
0.02157284181	41051
4.3070473095	19113
0.23798792688	42049
0.013172180427	36039
9.1960751657	06059
1.1403066716	47107
1.4366358974	39109
6.2056910177999995	47179
0.020201083927	55049
0.55911909628	47163
0.041316691929999996	51173
0.078733780712	39103
5.4691510362999995	04019
12.300402257	27053
17.231008971999998	24031
0.097966212473	21151
0.85449074783	09001
2.8524009671	53033
1.3386828363	36103
7.0272278713	36059
10.983629987	36081
0.050093724828	48221
0.0617535786	12086
5.3176411323	25027
7.0516327307	06067
1.1716283098	55071
0.44792758458	39099
34.068077552000005	53033
0.010711460233	53025
0.088586274323	08107
4.5865656406	48465
0.022389026436000003	55113
5.144507977	08069
0.15928294663	33019
1.9654020329	17089
4.986038123	04013
0.033187444513	15001
1.1351481766	26149
10.360940795000001	36085
33.553968260000005	55025
4.6312742231	19153
2.3464616815	28151
2.6514347452	38105
1.3798006218999999	21093
0.057614097915	12037
9.529100124000001	39061
0.014880333453000001	04013
0.12195791476	39151
0.17738514633	13275
0.0007302417906999999	32017
1.0773307170000002	40143
0.11085302505	26049
2.2576466962	12115
0.44954592141	27137
0.1336440464	47037
5.2376064401	17089
0.0031884669811999998	53025
20.326811262	12086
0.044232257134999994	48201
1.1562407359	12011
0.83541977604	33015
5.5818965884	26163
10.757066097000001	06073
7.7199001927	51107
15.972109552	06073
26.797096602	42101
5.956225068699999	08059
0.032852631907	17081
6.393096991399999	55079
3.2670070978	36071
0.034983896566	21133
0.026982813593	47125
3.0148053104	35001
2.7648441564	40143
0.12882919683	21193
1.4619710728	34029
0.079455870473	23011
1.0773307170000002	40143
0.041172824119	08123
2.752830993	04005
1.0403377712	32031
1.0790495467	40143
0.037952160376	42011
0.48241458976	51179
3.0039545111000003	41071
4.0783524127	48141
0.02157284181	41051
0.02157284181	41051
1.2045646166	12081
0.038304668874	53057
4.185819239700001	35049
4.333057724600001	09001
0.071096581178	48259
0.040299731424	41029
1.1603815862	17119
4.7812564576000005	48121
3.0712179762000003	53035
0.014377390479000001	41045
0.0022409540538999998	27031
0.48633286075	53061
1.9901687271000001	17031
0.0064580106502	20139
0.0030674090035	53077
13.921399437	22051
1.8195153495	53033
0.58346075765	48039
0.25552707717	41039
19.847066117999997	42003
30.86286005	17031
0.0020521044924	06049
0.13072810002	53027
4.0491533885	48157
0.13650116609	06107
5.8713347372	32031
0.087466311471	44003
0.0430903459	36043
0.065607199176	51143
0.30123833184	53025
3.5278023396	53061
38.330273416000004	06037
4.0988879409	08041
0.84584295814	26049
5.8713347372	32031
0.9561474841100001	12086
3.6484181027	39035
3.0838053149	36029
5.730912615299999	06085
2.7889528287	17163
4.0607569806	18097
1.1325510893000001	12099
0.0007880833364	41023
3.6761085966000002	39063
0.031064019778999998	04017
5.6941400802999995	06095
0.050645125166	26107
0.24283391783	53061
2.1995882214	39061
0.52397204964	40121
2.8437282274999998	30019
64.641963394	25025
1.754653792	06037
1.0024129127	09003
0.09916319736200001	41047
0.0016372693488000002	48029
6.1489395829	53011
0.8173714252500001	48209
0.96240623536	23011
1.2650389308999999	18093
5.914416226999999	12105
1.3474905465	37097
3.8181732358	17031
5.964752005	26081
3.0334464463	53035
1.2131472183	48453
0.5872163031000001	34025
0.26991190841	30029
3.0148053104	35001
0.027911487739	27111
0.04088136342	42015
1.4979470546	48439
0.02157284181	41051
10.250318541	06037
0.14896331883	53033
3.1691863931	39119
0.0011242187166	30005
0.0002558356048	56039
0.24428125793000002	53035
0.18874097719	53073
0.43518600778	21185
0.32881946221999997	34025
1.4658168863999999	45035
34.068077552000005	53033
0.13994477268	37009
2.1805923523	26145
20.326811262	12086
4.9053593707	25009
0.16793361252	36027
0.14589078866	20045
0.38858555421	37161
0.12206660805	44003
0.085983296822	53055
5.3396073674	06099
1.7866942849	48113
1.7735396965	39085
3.7485985844000003	06111
0.060158817882999996	06059
0.33220052959999996	13313
0.13541935039	29099
3.3022804602	08005
0.021801264395	28059
0.006071809289	35006
0.0	22057
1.8438236145	17111
16.078267524999998	53033
2.0746282811000003	08101
2.6652233225999997	24015
4.7781078544	48453
3.8937366707	06025
3.0838053149	36029
5.8796339287	06013
1.8473560079	09001
0.45392270738	04013
0.031015102374	20115
0.12893696664999998	18181
3.5138404274	17163
29.181347069	54061
0.044750630106	48181
0.41493775753	25009
2.5273015232	41035
0.58438544565	26139
5.9915430853	26163
1.4136843204	53033
0.33737533471000003	01039
12.300402257	27053
6.4244156964000005	33011
0.26860013748	50023
3.1933569539	36029
0.67068152714	28119
2.0201845335999997	29183
18.018178269	08031
1.2373470629	18089
0.19772617765	37193
0.10734459441	39133
0.83876423471	18021
3.3347256778000003	36007
0.23960598509	04025
13.059722825000001	36059
0.0011683519119000002	08089
0.052723259744	36037
14.699771856	06073
0.034347144602	47083
2.970063526	01069
1.3770655586	35045
4.2628841098	51510
5.9948640753	26163
0.8360243400499999	19121
3.2776320867999997	44003
1.7979713712	04013
0.99487713036	48491
0.009405446597699998	46121
0.27293009408	48367
8.1809611508	36087
1.3797719788	12103
2.863204201	17201
0.9892624885300001	55079
0.03016125376	17019
1.7866942849	48113
1.0133143301	05115
0.24069814865	34037
0.046614353128	24011
0.78797039933	51620
4.8726455176	26099
15.972109552	06073
8.8066882238	42081
0.6666458173600001	06111
14.31288872	25005
3.1560413991000003	09009
3.189167408	27053
3.980948288	36063
0.085998340282	15001
21.422734271	06037
3.0969577192	17097
42.878755242	36081
0.8862107011	12097
0.076583762032	02020
1.4484476236000001	18053
1.0557203264	28033
3.3639863442	48309
0.0065686044556	27031
8.4406697815	12099
0.031106013955	15007
0.61956701777	41047
0.11436913868000001	18057
0.20521703567	53077
32.930913343	36047
0.50546543313	18069
0.0076477322781000005	17169
2.5864437607	04013
2.9594447487	41043
24.537668578	12086
2.2849026954	49045
4.2628841098	51510
37.166205768	34017
3.5776022424	15003
9.1960751657	06059
14.699771856	06073
13.644175911	06037
2.6054847515	18035
0.14931145348000002	33011
16.078267524999998	53033
0.09705236968299999	42097
0.0195467751	55069
4.5135212176	48201
1.4332500270000001	17031
2.5864437607	04013
1.8195153495	53033
0.14971661292	01073
1.0692155428	06029
3.0978599207000004	39057
0.12917828715	37147
0.0030674090035	53077
7.0091625578	12101
0.47916151493000003	44005
2.1805923523	26145
19.847066117999997	42003
6.1134219869	02020
0.052792939187	47093
0.12279222147999999	49035
3.3151722921	06071
0.085328171703	54011
2.5426023417000003	04015
5.1951344996	17019
4.2540882633	31109
1.3430985291	24005
8.042177109	32003
8.6505722541	36059
5.5654125965	18157
6.6734678783	41051
0.015006219983999999	29223
1.7016787726	12117
2.8524009671	53033
4.0491533885	48157
5.1356276859	09009
0.02052149	05087
2.3469201016000003	48085
0.026603183103	05031
1.002987563	25005
5.3480298794	06095
0.006517691065300001	53039
3.0712179762000003	53035
0.018118784398	48149
8.042177109	32003
2.186136411	39007
2.2132936936000003	47165
15.972109552	06073
0.74723266284	06081
4.1799922833	12099
0.026928671308	21067
4.3845832765	06059
11.756605072000001	36027
0.055388415696000004	01125
3.6463733047	21111
0.69844927563	09001
0.5393273014300001	09005
1.4457315988000001	17097
0.063074263251	26037
0.087628765798	17197
0.042420754423	26007
2.1413448828	34015
0.99516654996	29157
5.5885364486	55079
3.4075526784	12031
3.4075526784	12031
0.0015432291467999998	04027
0.8345791358	37127
0.061959296766000004	33003
0.0083620084097	31059
0.87702334206	39025
5.5369212161	09005
7.2409867265	34023
0.051242973526999996	17019
0.74723266284	06081
1.1400927144	48043
0.6967512971500001	17119
4.7781078544	48453
8.4470002989	48121
0.18608529956	34011
0.028436543839	04025
0.013776441422	27131
3.3022804602	08005
2.3145657078	53041
0.96417746611	35051
0.10614438362	33005
2.1045608253	34011
4.495306275	17031
5.1739106385	47157
6.1489395829	53011
3.1273462326	12127
0.85307329494	05131
0.6736366683999999	72045
0.32034840180999996	33001
4.3755668117	42003
0.0094566907354	13051
0.14279089877999998	33011
0.013650825835999999	19063
15.788268792	48201
2.5570297639999997	12086
6.9160143839	19153
0.28995447979	19079
2.3849344394	12095
1.5485299198	53017
2.0386453436	51041
6.7942279048	36067
0.44251335845	26005
0.046070095437	50001
3.0838053149	36029
3.7890160664	37129
0.16194596111	51191
1.5110263580999999	45051
1.0653572554	13127
0.10403413737	19169
1.5020665598	39035
5.5404632954999995	53073
3.7321138103	06067
2.4133900562	47037
7.6931394546	06111
8.042177109	32003
13.651421799	34003
0.64492897166	39007
0.99498193353	40109
0.5620352030400001	26115
1.4657020557	23011
0.27005387574999995	47179
3.8530012339999997	25013
6.9160143839	19153
0.027560966219	51015
1.0406121755	53033
1.5962352413	51520
0.46691613431	54003
0.07531226101199999	12053
1.0349375471	41067
0.0058396544698	41033
4.0988879409	08041
13.921399437	22051
0.18164583056	36011
3.0638133303	20037
2.3849344394	12095
0.22872018765000002	06111
6.2977705153	10003
20.693000701000003	25025
3.0148053104	35001
5.6894646712000005	42017
0.021949584086	31155
0.85990422957	10005
0.029581065764000002	28035
0.06504006630400001	45019
0.0087195047391	56041
13.921399437	22051
2.0201845335999997	29183
0.029965771032	36043
4.6880641953	12011
7.953499649499999	45079
0.42508897072	45059
12.059234033000001	11001
3.5171202611	53053
4.3753786006	04013
28.636149899	36005
2.2895091081	17111
6.3772620710000005	51650
2.4117506915	25027
1.2407861263	39035
3.4075526784	12031
0.079924748628	51109
0.43531908784	24013
3.0637435091	06047
1.6430149226000001	37025
0.053789383009	15009
0.17516627635	55097
0.0	48029
0.025621216824000002	04027
0.07304953412899999	06035
2.4553344756	46099
0.014142027681000001	01029
4.2787190907	24003
0.0143300775	04007
0.022389026436000003	55113
0.60326767218	01059
0.13545017853	01043
1.3456160404	15003
5.1095627947	06059
0.026603183103	05031
0.022802844136000002	04025
4.8572819625	55029
4.1645049055	34009
0.37854463383000003	37127
0.15888177899	36077
0.070573390727	27025
2.6783705078	53007
0.07206891021	45041
0.59195491588	18151
9.9339652172	06071
0.036637209787000004	39161
1.4765595519	31153
0.019621738267	31179
4.4398605183	34039
0.38555198902	26055
0.0058899813423	08083
0.035540265569	27137
7.4130602125	39049
0.036441381545	28065
0.5069846878600001	53033
2.2970404616	06037
0.38381682581	06017
0.015844906696	05141
0.004468707883100001	41029
